group_name,triangle_name,panel_name,sub_gamut_name,source_registration,global_label,region_index,label,stack_token,fC,fM,fY,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_017_ccmcc,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,0.2,0.0,#55a5ce,0.3333333333333333,0.6470588235294118,0.807843137254902,64.39915620027084,-12.522958683054753,-28.313954637547667,"[[0.22499999999999998, 0.12990381056766578], [0.22499999999999992, 0.12990381056766576], [0.1, 0.05773502691896257], [0.10000000000000002, 0.0], [0.22499999999999998, 0.0]]",6,2,2,simple,83,1074,457,83,83,83,1.0,0.65,0.65,5,98.0,,0,0.0,#3a53a5,0.22745098,0.3254902,0.64705884,37.484009735989055,17.67472603583012,-47.18671604484721,37.558000276041994,17.63835845893105,-47.16036897066248,30.91978681115145,44.637499870756294,0.3433012506322647,0.6653403093452109,0.23966473699201551,290.5344401073432,50.388313243635096
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_018_ccmc,18,gamut_018_ccmc,ccmc,0.75,0.25,0.0,0.25,0.0,#5c9cca,0.3607843137254902,0.611764705882353,0.792156862745098,61.92440441812144,-7.364048329696504,-29.88546306665585,"[[0.29166666666666663, 0.16839382851364085], [0.29166666666666674, 0.16839382851364088], [0.22499999999999992, 0.12990381056766573], [0.22499999999999995, 0.12990381056766576], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,2,2,simple,66,935,410,66,66,66,1.0,0.65,0.65,5,98.0,,0,0.0,#444f9e,0.26666668,0.30980393,0.61960787,36.534346746843966,19.870859114172106,-44.489806605965974,36.4062149398393,19.905548906753527,-44.44007349661515,28.893981263199418,39.99602558056332,0.30907224252179266,0.4227651636549714,0.1526980125689204,294.06737640557844,48.72570095721077
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_019_ccm,19,gamut_019_ccm,ccm,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,#678dc4,0.403921568627451,0.5529411764705883,0.7686274509803922,57.95834963869487,1.909786468417607,-32.625876079859225,"[[0.3666666666666667, 0.2116950987028628], [0.36666666666666675, 0.2116950987028628], [0.29166666666666674, 0.16839382851364085], [0.2916666666666667, 0.16839382851364082], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,2,2,simple,82,1367,608,82,82,82,1.0,0.65,0.65,6,98.0,,0,0.0,#4f4993,0.30980393,0.28627452,0.5764706,34.9588964405311,22.80601786892722,-40.14124924256428,34.96918993387668,22.803892448039132,-40.07814980766305,25.05201697297182,31.9704264584143,0.4608458614683842,0.637798633653234,0.16117132702633666,299.6028212883945,46.16745977191614
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_020_ccmcm,20,gamut_020_ccmcm,ccmcm,0.6,0.4,0.0,0.4,0.0,#7082c0,0.4392156862745098,0.5098039215686274,0.7529411764705882,55.29267420281303,9.505154374171154,-34.4733226879592,"[[0.44999999999999996, 0.25980762113533157], [0.4500000000000001, 0.2598076211353316], [0.3666666666666665, 0.21169509870286266], [0.36666666666666675, 0.21169509870286288], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,2,2,simple,93,1821,802,93,93,93,1.0,0.65,0.65,7,98.0,,0,0.0,#584890,0.34509805,0.28235295,0.5647059,35.44493270106125,24.651605721891013,-37.66892162979513,35.39390907637949,24.710736555953304,-37.68462027487255,20.87140399043533,25.170611509184035,0.34124473694311824,0.6725687652404952,0.24698438451297858,303.2018680805908,45.01832206356893
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_021_cm,21,gamut_021_cm,cm,0.5,0.5,0.0,0.5,0.0,#7e70b9,0.49411764705882355,0.4392156862745098,0.7254901960784313,51.29732537689088,22.192773865570615,-36.6472398512226,"[[0.55, 0.2598076211353316], [0.5, 0.2886751345948129], [0.4500000000000002, 0.25980762113533173], [0.44999999999999996, 0.25980762113533157], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,2,2,simple,142,2522,1077,144,142,144,1.0,0.65,0.65,8,98.0,0.7350469645232691,2,0.013888888888888888,#63458c,0.3882353,0.27058825,0.54901963,35.65421908165402,28.66797709334945,-35.268508560126776,35.59661276119149,28.657377751404663,-34.921934923447424,15.104077675970691,16.986345439150924,0.3800921604799947,0.6093185111075305,0.19887716645765433,309.1059066812581,45.450199192968824
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_022_cmcmm,22,gamut_022_cmcmm,cmcmm,0.4,0.6,0.0,0.6,0.0,#8c5fb2,0.5490196078431373,0.37254901960784315,0.6980392156862745,48.227853537804535,34.47023920646486,-37.32564454758596,"[[0.6333333333333334, 0.2116950987028627], [0.6333333333333331, 0.211695098702863], [0.5500000000000002, 0.25980762113533157], [0.55, 0.2598076211353316], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,2,2,simple,85,1863,799,85,85,85,1.0,0.65,0.65,7,98.0,,0,0.0,#714489,0.44313726,0.26666668,0.5372549,36.71599824407839,32.42209655466088,-31.00721285530932,36.66951201260856,32.27740805049085,-31.064526721991403,10.84873885818768,13.290608702230125,0.23538228283772414,0.5533324859088744,0.18225933227925517,316.27785441043716,44.862451939837314
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_023_cmm,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,#9553ad,0.5843137254901961,0.3254901960784314,0.6784313725490196,46.43717552780805,42.58465688514468,-37.152504170448154,"[[0.7083333333333331, 0.168393828513641], [0.7083333333333331, 0.168393828513641], [0.6333333333333333, 0.2116950987028628], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,2,2,simple,87,1320,597,87,87,87,1.0,0.65,0.65,6,98.0,,0,0.0,#764185,0.4627451,0.25490198,0.52156866,36.60468347762481,34.74007310401009,-28.877326368284695,36.7096529777304,34.63213942814067,-28.738406146682337,9.522956650304412,15.056359529234662,0.2414797195876391,0.40014665074602146,0.17498125706335654,320.2652972916346,45.17491181455029
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_024_mcmm,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,0.75,0.0,#a044a7,0.6274509803921569,0.26666666666666666,0.6549019607843137,44.800029665938034,51.92297921655648,-36.09631750039897,"[[0.7750000000000006, 0.12990381056766542], [0.7750000000000004, 0.12990381056766562], [0.7083333333333331, 0.16839382851364093], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,2,2,simple,69,960,423,69,69,69,1.0,0.65,0.65,5,98.0,,0,0.0,#823f84,0.50980395,0.24705882,0.5176471,37.7842119768365,39.25858371255889,-26.29579397766412,37.83585681895114,39.267807405076894,-26.284546750341566,7.800596287926738,17.483102489205496,0.24256913496447274,0.33435757493313895,0.15557568706048047,326.1854268290952,47.251509775156926
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_025_mmcmm,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,0.8,0.0,#a73ca4,0.6549019607843137,0.23529411764705882,0.6431372549019608,44.4176754796398,56.71421828170675,-34.84717030635769,"[[0.7750000000000006, 0.12990381056766537], [0.7750000000000006, 0.0], [0.8999999999999999, 0.0], [0.8999999999999999, 0.05773502691896263]]",6,2,2,simple,40,1065,477,40,40,40,1.0,0.65,0.65,6,98.0,,0,0.0,#8c4184,0.54901963,0.25490198,0.5176471,39.61929751758447,41.25626528120149,-23.326944688764474,39.57603656470547,41.32138322935508,-23.363974462029493,6.991159430072944,19.866764716803253,0.0,0.33642494368061887,0.1405257599300935,330.5154956942412,47.39436436397843
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_026_m,26,gamut_026_m,m,0.0,1.0,0.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.8999999999999999, 0.05773502691896262], [0.8999999999999999, 0.0], [1.0, 0.0], [0.95, 0.08660254037844395]]",6,2,2,simple,65,549,238,65,65,65,1.0,0.65,0.65,3,98.0,,0,0.0,#bc397f,0.7372549,0.22352941,0.49803922,45.842864529346585,58.15371311051953,-10.069023197715921,45.86082106105511,58.20074023007224,-10.049042376332087,6.242721721383361,20.205213686426163,0.22676665605338536,0.33151487735882434,0.1685339386519407,350.17691372386435,59.01897641180125
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_027_mmymm,27,gamut_027_mmymm,mmymm,0.0,0.8,0.2,0.9,0.17320508075688773,#cf4078,0.8117647058823529,0.25098039215686274,0.47058823529411764,49.84848124885772,60.188269024954224,0.4786347756794429,"[[0.7750000000000004, 0.12990381056766553], [0.7750000000000004, 0.1299038105676656], [0.8999999999999999, 0.05773502691896262], [0.95, 0.08660254037844393], [0.8875000000000002, 0.19485571585149836]]",6,2,2,simple,89,1100,454,89,89,89,1.0,0.65,0.65,4,98.0,,0,0.0,#c84565,0.78431374,0.27058825,0.39607844,48.85773609508807,54.31271884020228,10.416807040001896,48.744812108774944,54.34377848689503,10.477052706673406,5.348656839478357,11.587533555015268,0.3481250598124662,0.6950829069163766,0.2435478100692405,10.857094237572085,55.30263372320975
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_028_mmym,28,gamut_028_mmym,mmym,0.0,0.75,0.25,0.875,0.21650635094610965,#d24a70,0.8235294117647058,0.2901960784313726,0.4392156862745098,51.57960032045129,56.37809473471766,7.85956369537153,"[[0.7083333333333333, 0.16839382851364088], [0.708333333333333, 0.1683938285136411], [0.7750000000000006, 0.12990381056766553], [0.7750000000000005, 0.12990381056766556], [0.8875000000000002, 0.19485571585149838], [0.8541666666666666, 0.2525907427704614]]",6,2,2,simple,40,923,386,40,40,40,1.0,0.65,0.65,4,98.0,,0,0.0,#c9485e,0.7882353,0.28235295,0.36862746,49.352822668276616,52.84289436295647,14.861263559961191,49.395716996730606,52.815290899747765,15.113288042824731,4.552629940408331,8.1535257020825,0.3632823227345133,0.6426901977654401,0.1957830043010785,15.707833514867843,54.89288332063827
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_029_mmy,29,gamut_029_mmy,mmy,0.0,0.6666666666666666,0.3333333333333333,0.8333333333333333,0.28867513459481287,#d75b64,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,"[[0.6333333333333329, 0.21169509870286304], [0.6333333333333332, 0.2116950987028628], [0.708333333333333, 0.16839382851364093], [0.7083333333333333, 0.16839382851364088], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,2,2,simple,103,1304,557,104,103,104,1.0,0.65,0.65,4,98.0,1.3830325646060506,1,0.009615384615384616,#ca4853,0.7921569,0.28235295,0.3254902,49.29555470639232,52.31751192336787,21.543776246012925,49.317041231130545,52.39769721508945,22.036561666935455,5.642153388052097,6.552667856897864,0.6623269752407603,1.1865680686760518,0.3610655609689987,22.381325508254236,56.57964606455231
panel_03_up,panel_03_up__corner_3,panel_03_up,corner_3,panel_landmarks,panel_03_up__corner_3::gamut_030_mmymy,30,gamut_030_mmymy,mmymy,0.0,0.6,0.4,0.8,0.34641016151377546,#db685a,0.8588235294117647,0.40784313725490196,0.35294117647058826,57.754183854481255,43.898425701771274,29.352331819167688,"[[0.5500000000000003, 0.2598076211353315], [0.5500000000000003, 0.2598076211353315], [0.6333333333333333, 0.21169509870286285], [0.6333333333333329, 0.21169509870286302], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,2,2,simple,113,1841,786,113,113,113,1.0,0.65,0.65,5,98.0,1.1372399217422873,0,0.0,#ca4546,0.7921569,0.27058825,0.27450982,48.71287075392779,52.693222909824144,28.80950887174556,48.61862824385935,52.743939258590764,28.810395197131385,9.512017047531808,12.624914148827402,0.6461905472975749,0.898168731124378,0.2495433605322393,28.667205498385613,60.054671275893284
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_001_my,1,gamut_001_my,my,0.0,0.5,0.5,0.75,0.4330127018922193,#e17c4b,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,"[[0.5, 0.34641016151377513], [0.5, 0.34641016151377513], [0.5, 0.28867513459481287], [0.55, 0.2598076211353315], [0.5500000000000003, 0.25980762113533146], [0.7750000000000001, 0.38971143170299727], [0.7250000000000001, 0.47631397208144116]]",6,2,2,simple,161,2733,1164,164,161,164,1.0,0.65,0.65,8,98.0,0.8151408106306844,3,0.018292682926829267,#62448b,0.38431373,0.26666668,0.54509807,35.25068452513258,28.72446918610069,-34.95248784063728,35.27159381807067,28.576300236789443,-34.83084905902536,47.58316520413356,83.20083484663492,0.32486657402019087,0.5277749307957355,0.15057438627589198,309.41386911403896,45.24125922510496
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_002_mymyy,2,gamut_002_mymyy,mymyy,0.0,0.4,0.6,0.7,0.5196152422706631,#e78f3c,0.9058823529411765,0.5607843137254902,0.23529411764705882,67.25038043422728,26.766151588117626,56.050858524577286,"[[0.49999999999999994, 0.44263520637871284], [0.49999999999999994, 0.44263520637871284], [0.49999999999999994, 0.3464101615137752], [0.7250000000000001, 0.47631397208144116], [0.6833333333333335, 0.5484827557301443]]",6,2,2,simple,101,1964,883,102,101,102,1.0,0.65,0.65,7,98.0,0.43653082400115933,1,0.00980392156862745,#57468e,0.34117648,0.27450982,0.5568628,34.72018890117196,25.054136716630232,-37.609406512203094,34.76410044962246,25.11532050330937,-37.69601277343005,56.41422886636154,99.16344892578819,0.0,0.35601687957881367,0.1644475001922479,303.67023374611773,45.190455018905745
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_003_myy,3,gamut_003_myy,myy,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5773502691896257,#eb9d32,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,"[[0.5, 0.5292377467571571], [0.4999999999999999, 0.5292377467571567], [0.49999999999999994, 0.4426352063787129], [0.6833333333333335, 0.5484827557301444], [0.6458333333333334, 0.6134346610139774]]",6,2,2,simple,82,1465,641,82,82,82,1.0,0.65,0.65,6,98.0,,0,0.0,#4f4691,0.30980393,0.27450982,0.5686275,34.32494675188046,23.589759868793998,-40.47851592982204,34.317507384812274,23.808398781574958,-40.43137475332526,61.988111029243825,110.5331297558137,0.45958161822731247,0.7197834190407725,0.2311761102908058,300.2324497459745,46.85068860271127
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_004_ymyy,4,gamut_004_ymyy,ymyy,0.0,0.25,0.75,0.625,0.649519052838329,#f0ad25,0.9411764705882353,0.6784313725490196,0.1450980392156863,75.17069205620427,13.897348872566884,71.97054159381838,"[[0.5, 0.6062177826491071], [0.5, 0.6062177826491071], [0.5, 0.529237746757157], [0.6458333333333334, 0.6134346610139774], [0.6125, 0.6711696879329399]]",6,2,2,simple,75,1025,445,75,75,75,1.0,0.65,0.65,5,98.0,,0,0.0,#454b98,0.27058825,0.29411766,0.59607846,35.06525901450165,20.674121278212777,-43.24177844659622,35.033505327749786,20.60259388107396,-43.22969340695748,66.35951013149199,122.18121415665885,0.26963131887757574,0.5097081853967684,0.14767779851733673,295.5527081820495,47.929851802929285
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_005_yymyy,5,gamut_005_yymyy,yymyy,0.0,0.2,0.8,0.6000000000000001,0.6928203230275509,#f3b71e,0.9529411764705882,0.7176470588235294,0.11764705882352941,77.88658998186094,9.774007373456461,76.02676705068747,"[[0.5, 0.7505553499465134], [0.5, 0.6062177826491071], [0.6125, 0.6711696879329399], [0.55, 0.7794228634059948]]",6,2,2,simple,57,1202,515,57,57,57,1.0,0.65,0.65,6,98.0,,0,0.0,#3d4c9c,0.23921569,0.29803923,0.6117647,35.12384000866704,19.828449878128012,-45.733399958173926,35.08484013636023,19.620377083045483,-45.64083279957794,69.17013601119677,129.44219895140634,0.33555175231293954,0.6143278989365273,0.1725695274390177,293.4399179160313,49.846878501103134
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_006_y,6,gamut_006_y,y,0.0,0.0,1.0,0.5,0.8660254037844386,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.45, 0.7794228634059948], [0.5, 0.7505553499465135], [0.5499999999999999, 0.7794228634059948], [0.5, 0.8660254037844386]]",6,2,2,simple,43,590,269,43,43,43,1.0,0.65,0.65,4,98.0,,0,0.0,#1663b8,0.08627451,0.3882353,0.72156864,42.164831107142895,9.744587068709565,-50.61342432573448,42.2262847393479,9.993512625839706,-50.98245978314818,71.63706327802583,147.6572001218478,0.28027823527395235,0.5254218657504309,0.13833420417765893,280.89779264873374,51.54295004281878
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_007_yycyy,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,0.4,0.6928203230275509,#d7da2c,0.8431372549019608,0.8549019607843137,0.17254901960784313,84.3667653359768,-19.647053313897157,76.98686095704784,"[[0.45, 0.7794228634059948], [0.38750000000000007, 0.6711696879329401], [0.5, 0.6062177826491071], [0.49999999999999994, 0.606217782649107], [0.5, 0.7505553499465134]]",6,2,2,simple,61,1150,509,61,61,61,1.0,0.65,0.65,5,98.0,,0,0.0,#207675,0.1254902,0.4627451,0.45882353,45.007521904716455,-24.710772337733612,-6.756934462430886,44.96766271833131,-24.62145063623171,-6.815951180265263,47.62713023649335,92.67046220394651,0.3661897004908869,0.5704549524596861,0.24775377931129813,195.2931659940747,25.61793186143032
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_008_ycyy,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,0.375,0.649519052838329,#cdd937,0.803921568627451,0.8509803921568627,0.21568627450980393,83.38010598564017,-22.911475895264044,72.6579380339764,"[[0.49999999999999994, 0.6062177826491072], [0.38750000000000007, 0.6711696879329401], [0.3541666666666665, 0.6134346610139771], [0.4999999999999999, 0.5292377467571566], [0.5, 0.529237746757157], [0.5, 0.606217782649107]]",6,2,2,simple,82,1002,465,82,82,82,1.0,0.65,0.65,4,98.0,,0,0.0,#227b6b,0.13333334,0.48235294,0.41960785,46.42335969629085,-29.69802272239508,1.2892439781319265,46.40286896934418,-29.828705995594785,1.198831493154955,42.3157309306384,80.65574254427831,0.3722831122768447,0.788796864417157,0.2889655555552828,177.51424907296143,29.725993737048455
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_009_cyy,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.5773502691896257,#bdd749,0.7411764705882353,0.8431372549019608,0.28627450980392155,81.78436408497542,-27.531586792779173,64.35620557265086,"[[0.5000000000000001, 0.5292377467571565], [0.3541666666666665, 0.6134346610139771], [0.31666666666666654, 0.5484827557301443], [0.4999999999999999, 0.44263520637871295], [0.49999999999999994, 0.4426352063787134], [0.49999999999999994, 0.529237746757157]]",6,2,2,simple,70,1437,638,70,70,70,1.0,0.65,0.65,5,98.0,,0,0.0,#27815c,0.15294118,0.5058824,0.35882354,48.138073907578104,-35.885602093234134,13.046850616533838,48.217468528779,-35.85227910095575,13.000342321187524,35.17223862745985,61.923439183839506,0.3548781332181795,0.7585079666282168,0.26691180267218906,160.0203614605017,38.183723608418276
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_010_cycyy,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,0.3,0.5196152422706631,#b0d558,0.6901960784313725,0.8352941176470589,0.34509803921568627,80.47282173371678,-30.62907611862564,56.47710040787457,"[[0.49999999999999994, 0.44263520637871295], [0.3166666666666666, 0.5484827557301443], [0.27500000000000013, 0.47631397208144144], [0.5, 0.3464101615137757], [0.5, 0.34641016151377535], [0.5, 0.4426352063787127]]",6,2,2,simple,117,1935,819,120,117,120,1.0,0.65,0.65,5,98.0,0.7957113983808298,3,0.025,#2d8653,0.1764706,0.5254902,0.3254902,49.767379531249205,-38.82384659995189,19.90109329773768,49.84284795700422,-38.750804673124776,19.914331064700207,29.954376965562016,48.45392388869531,0.3840262074943407,0.7388887075919159,0.21225910518377894,152.86033507974435,43.62733752203835
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_011_cy,11,gamut_011_cy,cy,0.5,0.0,0.5,0.25,0.4330127018922193,#9cd36e,0.611764705882353,0.8274509803921568,0.43137254901960786,78.9150462873468,-34.99013382693389,44.14872186254153,"[[0.4999999999999999, 0.3464101615137758], [0.2750000000000002, 0.47631397208144144], [0.22500000000000003, 0.3897114317029974], [0.45, 0.25980762113533157], [0.45, 0.25980762113533157], [0.5, 0.28867513459481287], [0.5, 0.34641016151377524]]",6,2,2,simple,70,2734,1152,70,70,70,1.0,0.65,0.65,7,98.0,,0,0.0,#328c44,0.19607843,0.54901963,0.26666668,51.72510355460841,-42.69114846824851,30.64350404742946,51.8823825592764,-42.7150116826041,30.78559338911115,23.428075830680733,31.320752234723795,0.39198583095825973,1.1186832471038088,0.327178316394259,144.3293940716407,52.55053280265446
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_012_ccycy,12,gamut_012_ccycy,ccycy,0.6,0.0,0.4,0.2,0.34641016151377546,#88d184,0.5333333333333333,0.8196078431372549,0.5176470588235295,77.57843488375325,-37.888046728189686,31.195962138943845,"[[0.36666666666666653, 0.21169509870286277], [0.36666666666666714, 0.21169509870286302], [0.45, 0.25980762113533157], [0.225, 0.3897114317029973], [0.18333333333333335, 0.3175426480542941]]",6,2,2,simple,40,1958,836,40,40,40,1.0,0.65,0.65,6,98.0,,0,0.0,#3f9138,0.24705882,0.5686275,0.21960784,53.60742541547383,-43.068583040720725,38.65534732288731,53.548145118262696,-42.96383568482117,38.76974869608144,19.769952864383022,25.633760526622495,0.5020809243902685,0.7313808706719677,0.23395871397392565,138.09107030210146,57.87174372514196
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_013_ccy,13,gamut_013_ccy,ccy,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.28867513459481287,#7bcf92,0.4823529411764706,0.8117647058823529,0.5725490196078431,76.6242576233587,-38.596781108295175,22.516384217852845,"[[0.29166666666666674, 0.16839382851364088], [0.29166666666666674, 0.16839382851364088], [0.3666666666666666, 0.21169509870286274], [0.18333333333333332, 0.3175426480542941], [0.14583333333333337, 0.2525907427704613]]",6,2,2,simple,65,1430,624,65,65,65,1.0,0.65,0.65,5,98.0,,0,0.0,#4b9632,0.29411766,0.5882353,0.19607843,55.58142489137005,-42.17976043214772,44.10757655293162,55.53141870510673,-42.12505574615418,44.11605978595369,19.05077351496884,30.361458078820462,0.2936379332937851,0.40301591824107474,0.11474820080239058,133.7201209527052,61.029587082710115
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_014_ccyc,14,gamut_014_ccyc,ccyc,0.75,0.0,0.25,0.125,0.21650635094610965,#6bcda5,0.4196078431372549,0.803921568627451,0.6470588235294118,75.7627364620849,-38.23104893684348,11.116976934990475,"[[0.22499999999999984, 0.12990381056766567], [0.2916666666666667, 0.16839382851364085], [0.14583333333333337, 0.2525907427704613], [0.11250000000000002, 0.1948557158514987], [0.22500000000000003, 0.12990381056766576]]",6,2,2,simple,69,1018,439,69,69,69,1.0,0.65,0.65,4,98.0,,0,0.0,#619e25,0.38039216,0.61960787,0.14509805,59.09837376504697,-39.44820407026084,53.090462607233135,59.23516522309316,-39.602991339486586,52.94696684735469,21.890300125393093,45.176940469615616,0.3518884935703597,0.6112762911276618,0.1897012679891492,126.61373287710774,66.14195358635065
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_015_ccycc,15,gamut_015_ccycc,ccycc,0.8,0.0,0.2,0.1,0.17320508075688773,#61ccb0,0.3803921568627451,0.8,0.6901960784313725,75.36328019947463,-37.63795429928929,4.586277188762633,"[[0.22499999999999995, 0.12990381056766578], [0.11249999999999999, 0.19485571585149866], [0.04999999999999999, 0.08660254037844385], [0.1, 0.05773502691896256]]",6,2,2,simple,44,1175,527,44,44,44,1.0,0.65,0.65,6,98.0,,0,0.0,#6da21c,0.42745098,0.63529414,0.10980392,60.935828523868736,-37.044328442841,57.805955097588665,60.82467219036669,-36.99120277203145,57.77207564640153,25.26036747221753,55.143792671782855,0.32072479075779314,0.4182737604165749,0.1950750519645057,122.65334541248518,68.6571971065344
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_016_c,16,gamut_016_c,c,1.0,0.0,0.0,0.0,0.0,#3ac8dc,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,"[[0.1, 0.057735026918962574], [0.05, 0.08660254037844387], [0.0, 0.0], [0.10000000000000002, 0.0]]",6,2,2,simple,53,594,251,53,53,53,1.0,0.65,0.65,3,98.0,,0,0.0,#d6c40a,0.8392157,0.76862746,0.039215688,78.34506842115354,-9.794968616130827,78.31428479090381,78.3851162834188,-9.76722314287405,78.32965923054672,44.50205218205972,101.20143902678045,0.253140788726716,0.3151219869681465,0.1427469641458721,97.12911011815453,78.92444876273623
panel_03_up,panel_03_up__center,panel_03_up,center,panel_landmarks,panel_03_up__center::gamut_017_ccmcc,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,0.2,0.0,#55a5ce,0.3333333333333333,0.6470588235294118,0.807843137254902,64.39915620027084,-12.522958683054753,-28.313954637547667,"[[0.22499999999999998, 0.12990381056766578], [0.22499999999999992, 0.12990381056766576], [0.1, 0.05773502691896257], [0.10000000000000002, 0.0], [0.22499999999999998, 0.0]]",6,2,2,simple,41,1191,520,41,41,41,1.0,0.65,0.65,6,98.0,,0,0.0,#c5832b,0.77254903,0.5137255,0.16862746,60.14109702063445,18.11537198073537,54.831668728898464,59.939342895686146,18.147947028568687,54.69164856563513,46.626693197060526,88.7132067892709,0.32806787894861006,1.0486678545068124,0.4327402271706997,71.71739772016389,57.74667607400511
