region_i,region_j,deltaE00,deltaE76
gamut_019_ccm,gamut_029_mmy,31.492131718885854,57.035034190508895
gamut_019_ccm,gamut_030_mmymy,33.66993933251386,60.76921814676438
gamut_020_ccmcm,gamut_021_cm,2.7311528533593874,3.512675240746511
gamut_020_ccmcm,gamut_022_cmcmm,5.138836387724871,6.848572326892597
gamut_020_ccmcm,gamut_023_cmm,6.85117963491619,9.317107952084674
gamut_020_ccmcm,gamut_024_mcmm,9.512076962124912,13.342331763725142
gamut_020_ccmcm,gamut_025_mmcmm,11.604932230040184,17.15529564228951
gamut_020_ccmcm,gamut_026_m,20.83730758375681,36.98312944006032
gamut_020_ccmcm,gamut_027_mmymm,25.966469725337312,46.31350734349983
gamut_020_ccmcm,gamut_028_mmym,28.04178043323458,50.45474471766701
gamut_020_ccmcm,gamut_029_mmy,31.09293176054295,56.06609525970789
gamut_020_ccmcm,gamut_030_mmymy,33.370878474218514,59.86493879698709
gamut_021_cm,gamut_022_cmcmm,2.5206003291427073,3.6066058946290442
gamut_021_cm,gamut_023_cmm,4.21388905270384,6.00385712585794
gamut_021_cm,gamut_024_mcmm,6.878699237496041,9.958497803394126
gamut_021_cm,gamut_025_mmcmm,9.039998439833376,13.894660631135181
gamut_021_cm,gamut_026_m,18.708360636660473,33.928071706490535
gamut_021_cm,gamut_027_mmymm,24.42001676996236,43.4409141553958
gamut_021_cm,gamut_028_mmym,26.711903114353614,47.714043780386774
gamut_021_cm,gamut_029_mmy,30.053069329330214,53.509439562516555
gamut_021_cm,gamut_030_mmymy,32.51237056758755,57.416090617790964
gamut_022_cmcmm,gamut_023_cmm,1.7165159912450072,2.476396620447264
gamut_022_cmcmm,gamut_024_mcmm,4.415169073965451,6.582833588449441
gamut_022_cmcmm,gamut_025_mmcmm,6.541242513774128,10.355855337391612
gamut_022_cmcmm,gamut_026_m,16.42146796388391,30.472978133625947
gamut_022_cmcmm,gamut_027_mmymm,22.818307999631255,41.05706081173691
gamut_022_cmcmm,gamut_028_mmym,25.33453518402834,45.58494156037721
gamut_022_cmcmm,gamut_029_mmy,28.98482148419995,51.69960871609092
gamut_022_cmcmm,gamut_030_mmymy,31.612551897365577,55.73943813561726
gamut_023_cmm,gamut_024_mcmm,2.7122351197773464,4.144139236133884
gamut_023_cmm,gamut_025_mmcmm,4.8570012342172415,7.911389317460328
gamut_023_cmm,gamut_026_m,14.973737495013319,28.128314353669396
gamut_023_cmm,gamut_027_mmymm,21.745367328290058,39.12310343004692
gamut_023_cmm,gamut_028_mmym,24.399468721598446,43.78564004313992
gamut_023_cmm,gamut_029_mmy,28.239032799966854,50.07406912076599
gamut_023_cmm,gamut_030_mmymy,30.978483016001377,54.194366792078476
gamut_024_mcmm,gamut_025_mmcmm,2.282750323496565,4.209674811851752
gamut_024_mcmm,gamut_026_m,12.699739572286253,24.341193400577783
gamut_024_mcmm,gamut_027_mmymm,19.892684137269207,35.514162654843666
gamut_024_mcmm,gamut_028_mmym,22.73906482137612,40.34636871284926
gamut_024_mcmm,gamut_029_mmy,26.847551434450768,46.86357514574115
gamut_024_mcmm,gamut_030_mmymy,29.748741254757192,51.09329201102256
gamut_025_mmcmm,gamut_026_m,10.606957282763688,20.4113947963373
gamut_025_mmcmm,gamut_027_mmymm,18.49365728937153,33.580083928207856
gamut_025_mmcmm,gamut_028_mmym,21.534671517061536,38.747944861923386
gamut_025_mmcmm,gamut_029_mmy,25.91470411440992,45.656887500748496
gamut_025_mmcmm,gamut_030_mmymy,28.950806537288504,50.0164550356115
gamut_026_m,gamut_027_mmymm,11.050683699535682,23.397943513079213
gamut_026_m,gamut_028_mmym,14.649515794822246,29.33751305364941
gamut_026_m,gamut_029_mmy,19.896995913939428,37.25710943208337
gamut_026_m,gamut_030_mmymy,23.269255007797266,41.753316848458226
gamut_027_mmymm,gamut_028_mmym,3.6995495216265852,5.967608377965277
gamut_027_mmymm,gamut_029_mmy,9.045719158338699,13.894223682185572
gamut_027_mmymm,gamut_030_mmymy,12.461034842267907,18.463232335631798
gamut_028_mmym,gamut_029_mmy,5.350850676411679,7.937388119847875
gamut_028_mmym,gamut_030_mmymy,8.75428075361998,12.50888679170409
gamut_029_mmy,gamut_030_mmymy,3.450742921136178,4.655707849250882
