region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_l,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
46,clm_full_046_m,clm,full,m,m,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,609,4769,2014,622,609,622,1.0,0.65,0.65,8,98.0,1.3468143611203534,13,0.02090032154340836,#e667ad,0.9019608,0.40392157,0.6784314,61.25937071444139,56.652216043258875,-13.36307793976841,61.26917396178946,56.58175297980858,-13.368659589059725,16.744495485953365,25.025487742225877,0.4878243008114266,1.0533723003777875,0.3127130109021768,346.7277214495199,58.20691913025807,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
47,clm_full_047_cmlm,clm,full,cmym,cmlm,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#a271b3,0.6352941176470588,0.442156862745098,0.7000000000000001,54.73196591261764,31.195432763020726,-27.277001097368746,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2103,10920,4590,2144,2103,2144,1.0,0.65,0.65,8,98.0,6.955976017670952,41,0.01912313432835821,#ae9abf,0.68235296,0.6039216,0.7490196,66.40198637403194,14.53446906839384,-16.259788053630576,65.60383857571681,14.557633493740733,-16.590490070100728,13.2576406103584,23.133440558088587,3.083353054174896,5.775725977900406,1.742389041113646,311.7932249660721,21.808977478302022,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
48,clm_full_048_cmmlm,clm,full,cmmym,cmmlm,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#a95fad,0.6611764705882353,0.37333333333333335,0.6776470588235295,51.40713474322631,41.78611474012223,-29.071517343207365,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2431,12446,5364,2481,2431,2481,1.0,0.65,0.65,8,98.0,7.303909019332787,50,0.02015316404675534,#ad92be,0.6784314,0.57254905,0.74509805,64.08835511003149,18.72930166508252,-18.88685126647509,63.80585778126042,19.167194278103725,-18.833573425794217,15.065351204356505,28.216261309098652,4.270198017059476,6.450890629187502,1.5699240473621323,314.76002664449845,26.598870119304213,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
49,clm_full_049_cmmmlm,clm,full,cmmmym,cmmmlm,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.75,0.14433756729740643,#ad54a9,0.6784313725490195,0.32745098039215687,0.6627450980392158,49.51277936613262,48.42328161154042,-29.754110354410447,"[[0.8250000000000003, 0.1587713240271464], [0.7916666666666666, 0.21650635094610957], [0.7666666666666672, 0.2309401076758499], [0.6833333333333339, 0.08660254037844357], [0.7083333333333331, 0.07216878364870336], [0.7750000000000006, 0.07216878364870336], [0.8166666666666662, 0.08660254037844367], [0.8333333333333333, 0.09622504486493769], [0.8333333333333333, 0.11547005383792629]]",6,5,5,full,4066,17018,7246,4142,4066,4142,1.0,0.65,0.65,8,98.0,10.632022644589538,76,0.01834862385321101,#b182ba,0.69411767,0.50980395,0.7294118,60.273332751773694,26.30998716393257,-20.30300068684032,62.502471584137844,25.324190037272224,-19.63990401081453,13.084379564831927,26.345982130872883,3.275179209165528,9.12635275107634,2.8229526993688236,322.3431993312897,33.232924359077025,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
50,clm_full_050_mmmmml,clm,full,mmmmmy,mmmmml,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.9166666666666667,0.14433756729740643,#c4369d,0.7679738562091503,0.2130718954248366,0.6169934640522876,48.04715538237333,65.01484073749869,-24.861311506833616,"[[0.8333333333333334, 0.11547005383792527], [0.8333333333333334, 0.09622504486493769], [0.9166666666666666, 0.0481125224324689], [0.9583333333333333, 0.07216878364870329], [0.9083333333333332, 0.15877132402714716]]",6,5,5,full,1485,8862,3778,1515,1485,1515,1.0,0.65,0.65,8,98.0,11.143812696817525,30,0.019801980198019802,#d07aad,0.8156863,0.47843137,0.6784314,61.51677288386435,39.4924147105451,-12.964091070732975,63.081733913006865,38.62793302488609,-12.603746254348897,15.145553603033841,31.2148791450962,4.60503234469417,9.475392281819248,2.8878660354858705,341.8266533281112,41.56583304782833,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
51,clm_full_051_mmmml,clm,full,mmmmy,mmmml,0.0,0.2,0.8,0.0,0.2,0.8,0.9,0.17320508075688773,#c43c9f,0.7686274509803921,0.23607843137254902,0.6227450980392157,48.86873119968806,63.20287740701252,-24.46009316180198,"[[0.8250000000000001, 0.15877132402714667], [0.8333333333333333, 0.11547005383792514], [0.9083333333333332, 0.15877132402714725], [0.8875000000000002, 0.19485571585149836]]",6,5,5,full,274,3926,1655,279,274,279,1.0,0.65,0.65,8,98.0,9.003961162809528,5,0.017921146953405017,#cd7daf,0.80588233,0.49019608,0.6843138,62.318150136060126,37.783815459642184,-12.405122775962585,64.02170575267984,35.403916600016125,-11.771909988699367,15.100013395135438,31.18233299504319,5.220559531393624,9.118628074835168,2.452013205312597,341.8240388381009,39.7681251981408,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
52,clm_full_052_mmml,clm,full,mmmy,mmml,0.0,0.25,0.75,0.0,0.25,0.75,0.875,0.21650635094610965,#c445a1,0.7696078431372548,0.27058823529411763,0.6313725490196078,50.21783700971264,60.19646024433661,-23.676094231395204,"[[0.7916666666666665, 0.21650635094610965], [0.8250000000000001, 0.1587713240271467], [0.8875000000000002, 0.19485571585149844], [0.8541666666666666, 0.2525907427704614]]",6,5,5,full,743,5688,2427,758,743,758,1.0,0.65,0.65,8,98.0,7.934862673491494,15,0.01978891820580475,#cd8eb4,0.8039216,0.5568628,0.7058824,66.23043018808235,29.44888434695281,-10.202562485328116,65.38538337581889,30.025752798279907,-10.29771899139178,17.95747730340919,37.193448637812914,3.9801455409332775,6.959146312565017,2.1430842279603084,340.89136273303075,31.166152642686374,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
53,clm_full_053_mml,clm,full,mmy,mml,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.28867513459481287,#c554a5,0.7712418300653594,0.3281045751633987,0.6457516339869281,52.7536654284103,54.518865235422986,-21.924235144084527,"[[0.7499999999999999, 0.2790526301083193], [0.7499999999999999, 0.25018511664883825], [0.7666666666666673, 0.23094010767584988], [0.7916666666666665, 0.2165063509461097], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,5,5,full,1231,7407,3160,1245,1231,1245,1.0,0.65,0.65,8,98.0,4.836158430060258,14,0.011244979919678716,#c995b4,0.7882353,0.58431375,0.7058824,67.36358456041003,24.53161647830704,-8.486689541648484,67.02372595491958,24.538652983546765,-8.527145884422804,17.13853608355547,35.96181943231282,1.9409090267592297,3.962005716511773,1.2995170586539848,340.91698680648403,25.9581221665796,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
54,clm_full_054_cmlmlm,clm,full,cmymym,cmlmlm,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.28867513459481287,#ae71b0,0.6816993464052287,0.44248366013071894,0.6915032679738563,55.98918096477142,34.517443809439605,-23.979446018316985,"[[0.7499999999999998, 0.2790526301083193], [0.7166666666666667, 0.35603266600026906], [0.6833333333333338, 0.3752776749732563], [0.6000000000000006, 0.27905263010831927], [0.6833333333333333, 0.23094010767585077], [0.7499999999999998, 0.2501851166488382]]",6,5,5,full,3368,14955,6352,3436,3368,3436,1.0,0.65,0.65,8,98.0,8.411115758442605,68,0.01979045401629802,#b59cbb,0.70980394,0.6117647,0.73333335,67.4458012026416,14.655481113702685,-12.279707132883466,67.11038195913302,14.683824921804547,-13.14280193430702,13.98549865340771,25.74170933308328,3.498823873066887,6.981660493644978,2.104525661208368,320.0406352455352,19.119998272580602,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
55,clm_full_055_mmlml,clm,full,mmymy,mmlml,0.0,0.4,0.6,0.0,0.4,0.6,0.8,0.34641016151377546,#c55fa8,0.7725490196078431,0.37411764705882355,0.6572549019607843,55.012335835835785,49.49240915014885,-20.17017298832242,"[[0.7166666666666666, 0.356032666000269], [0.7499999999999999, 0.2790526301083194], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,5,5,full,1085,7037,3012,1108,1085,1108,1.0,0.65,0.65,8,98.0,5.869965237774479,23,0.02075812274368231,#c69cb5,0.7764706,0.6117647,0.70980394,68.86806138470347,19.826726461871335,-7.009676986756896,68.4127187406888,20.327065810148707,-7.13024381379826,17.018465391259124,35.28785222784656,2.4169948564065487,5.222875676719392,1.5840741192891474,340.5291117043501,21.029375969166043,LayerLoomPhotos100NCZ_5/centered_4x3_tif/clmDSC_4531.tif,clmDSC_4531.tif,DSC_4531,clm,capture_number,4531,c,l,m,CMY+neutral,full__clm__clmDSC_4531,0.5418422636965683
