region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_y,f_n,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
21,ynm_full_021_ymnyn,ynm,full,cmycy,ymnyn,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.34641016151377546,#c49758,0.7694117647058822,0.5937254901960785,0.3466666666666666,65.54442291892387,9.365268201987076,39.31062155311884,"[[0.4000000000000001, 0.2790526301083191], [0.42499999999999993, 0.27424137786507224], [0.475, 0.36084391824351614], [0.45833333333333337, 0.38008892721650356], [0.33333333333333326, 0.4041451884327379], [0.31666666666666676, 0.37527767497325687]]",6,5,5,full,2907,13765,5854,2966,2907,2966,1.0,0.65,0.65,8,98.0,11.998409706984825,59,0.019892110586648686,#a18f6b,0.6313726,0.56078434,0.41960785,60.126714978120745,1.4712270682989415,21.742970533730265,59.54562175970791,2.0102605813522625,21.284392587696644,9.90779580266916,20.007243865440987,3.554846435959709,8.028715094455107,2.6011915137880113,86.12901071030012,21.792688606896537,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
22,ynm_full_022_yynyn,ynm,full,ccycy,yynyn,0.6,0.4,0.0,0.6,0.4,0.0,0.2,0.34641016151377546,#d0bf3a,0.8164705882352941,0.7490196078431373,0.22901960784313724,76.68633556880798,-8.444424052542477,65.24716141240661,"[[0.24999999999999994, 0.27905263010831904], [0.2833333333333333, 0.35603266600026917], [0.22500000000000003, 0.3897114317029973], [0.18333333333333335, 0.3175426480542941]]",6,5,5,full,1122,7204,3102,1145,1122,1145,1.0,0.65,0.65,8,98.0,3.357596122712476,23,0.020087336244541485,#a0a161,0.627451,0.6313726,0.38039216,64.73869432861589,-9.88047011598131,32.94870781297627,64.82697455420676,-9.954529523746482,33.01743753860613,14.19638497307753,34.46735360330427,1.1801029774425922,2.1112454273285595,0.6674279640965978,106.69263567511632,34.39827083237881,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
23,ynm_full_023_yyn,ynm,full,ccy,yyn,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.28867513459481287,#d8c431,0.8470588235294118,0.7699346405228757,0.19084967320261437,78.72372712820206,-8.237777918537581,70.6964771510838,"[[0.20833333333333337, 0.21650635094610968], [0.2333333333333333, 0.2309401076758503], [0.24999999999999997, 0.2501851166488378], [0.24999999999999997, 0.27905263010831904], [0.1833333333333333, 0.3175426480542941], [0.14583333333333334, 0.2525907427704613]]",6,5,5,full,1234,7575,3196,1259,1234,1259,1.0,0.65,0.65,8,98.0,2.4323190708955513,25,0.019857029388403495,#a9aa60,0.6627451,0.6666667,0.3764706,68.00911252604462,-11.243161056837259,38.01842492229501,68.00300440298452,-11.17093763595337,37.89164006398802,13.292449002567361,34.520868925161615,1.001987041586951,1.7464071163312014,0.5160443307332532,106.4744905680044,39.64605029662052,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
24,ynm_full_024_ymynyn,ynm,full,cmcycy,ymynyn,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#cea34a,0.8078431372549019,0.6405228758169935,0.28888888888888886,69.41767008410272,6.005325361425562,51.31058746643844,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,3410,15102,6427,3479,3410,3479,1.0,0.65,0.65,8,98.0,6.236389578875555,69,0.019833285426846797,#a99366,0.6627451,0.5764706,0.4,62.04878326135521,1.4350374971735524,27.1380807106814,62.00440246451143,1.919014332330303,27.079010591323748,10.825847313378059,25.68069522084071,2.71156936758192,4.626950769862213,1.2608190309631102,86.97306949530503,27.175995975819394,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
25,ynm_full_025_yyyn,ynm,full,cccy,yyyn,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#e2cb25,0.8852941176470588,0.7960784313725491,0.14313725490196078,81.2769266711839,-7.829922023281255,76.58440743090578,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,738,5738,2446,754,738,754,1.0,0.65,0.65,8,98.0,3.3735552560593796,16,0.021220159151193633,#b7b75d,0.7176471,0.7176471,0.3647059,72.68197091835444,-12.196308445153015,44.94243309464654,72.43124576421971,-12.09543051991485,44.545111709958995,11.68152886347478,33.07798565019779,1.1613156425127862,2.287106336436231,0.6995518057595299,105.18304452120009,46.56793137080593,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
26,ynm_full_026_yyyyn,ynm,full,ccccy,yyyyn,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#e8cf1d,0.908235294117647,0.8117647058823529,0.11450980392156862,82.81074853195292,-7.519206396517985,79.61408985962831,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,275,3970,1690,279,275,279,1.0,0.65,0.65,8,98.0,3.112828960505015,4,0.014336917562724014,#c2c15b,0.7607843,0.75686276,0.35686275,76.11544186514686,-13.121527238652508,50.66277184197106,75.93362599913668,-12.967001329861771,50.18295860027169,10.298527123079639,30.23891441735827,1.350193465386587,2.6293075762477107,0.7134665256905266,104.52039682010019,52.33441437320489,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
27,ynm_full_027_yyyyyn,ynm,full,cccccy,yyyyyn,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#ebd218,0.9235294117647058,0.8222222222222223,0.09542483660130718,83.83360482289972,-7.288895626831382,81.42887398455399,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1512,8941,3842,1543,1512,1543,1.0,0.65,0.65,8,98.0,3.8066807498772497,31,0.020090732339598186,#c9c75b,0.7882353,0.7784314,0.35686275,78.34458569323336,-13.455166234429383,53.20009328719806,77.87652135822171,-13.0922020497208,52.54032786361365,9.749562596853314,29.41115917252132,1.428619614748678,3.1078014717984286,0.9223563490366341,104.19339342056753,54.87523507159404,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
28,ynm_full_028_y,ynm,full,c,y,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,623,4830,2043,636,623,0,0.0,0.65,0.65,8,98.0,0.9715359620516709,13,0.020440251572327043,#ffea55,1.0,0.91764706,0.33333334,92.03399433620672,-9.195626614860785,71.86126883286465,92.04659555892735,-9.213757961468913,71.78381420154969,4.825926897426504,17.287102798410746,0.3681797919866311,0.6479201198590331,0.18773381180532556,97.29214431612462,72.44723257039692,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
29,ynm_full_029_ymyn,ynm,full,cmcy,ymyn,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#d39a4a,0.8264705882352941,0.6019607843137256,0.2901960784313725,67.46859220828456,13.361240107458261,49.13294720691385,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2207,11067,4735,2253,2207,2253,1.0,0.65,0.65,8,98.0,5.238661439565926,46,0.020417221482467822,#b59066,0.70980394,0.5647059,0.4,62.35895088753087,7.885242779330948,27.672363299135316,62.289471672770475,7.866836660680979,27.664318750418293,8.983208416148624,22.72997234550042,2.222517397484233,3.990911776120133,1.086185755866303,74.09509220981397,28.773889974216594,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
30,ynm_full_030_yymyn,ynm,full,ccmcy,yymyn,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#dca73b,0.8611764705882352,0.6564705882352941,0.232156862745098,71.7301389542516,8.8878629404342,60.44977219877175,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,2421,12751,5334,2471,2421,2471,1.0,0.65,0.65,8,98.0,6.731952101197388,50,0.020234722784297856,#c09a67,0.7529412,0.6039216,0.40392157,65.9934744203355,6.819829304960945,31.836809060955893,66.22623239037482,6.766323232013286,32.1408287436256,10.433522773761192,29.25555917459361,3.21440679218044,5.276234502317508,1.4631699119361217,77.9092763254211,32.55906145656793,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
31,ynm_full_031_yyymyn,ynm,full,cccmcy,yyymyn,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#e2b131,0.884313725490196,0.69281045751634,0.19346405228758168,74.59014028229971,6.110352793145757,67.05869448493848,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,4128,17325,7344,4213,4128,4213,1.0,0.65,0.65,8,98.0,5.94994539369836,85,0.020175646807500593,#c8a465,0.78431374,0.6431373,0.39607844,69.29581258459437,5.465408451172826,37.166487734476746,69.1384524162437,5.738186454327184,37.30922342841832,9.905671266753007,30.36428631447285,2.598860581213629,4.70444130549992,1.3564818852646066,81.63449339568729,37.56618825559976,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
32,ynm_full_032_yyyyym,ynm,full,cccccm,yyyyym,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#f5be19,0.9607843137254902,0.7450980392156863,0.09803921568627451,79.79204921266052,6.88998560197307,78.60061215554556,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,1839,9011,3851,1876,1839,1876,1.0,0.65,0.65,8,98.0,7.2890345177692915,37,0.019722814498933903,#fab077,0.98039216,0.6901961,0.46666667,77.59653752753631,21.372323315885676,40.1465139997395,77.09463527806405,21.966141583654544,39.303951267953465,17.89636057217586,41.14943550275872,2.869440198482167,6.2667371309101485,1.8687875041566824,61.9710317837779,45.48097173818992,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
33,ynm_full_033_yyyym,ynm,full,ccccm,yyyym,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#f3b71e,0.9529411764705882,0.7192156862745098,0.11764705882352941,77.98402366630827,9.564777772315624,76.10333175007294,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,531,4004,1753,541,531,541,1.0,0.65,0.65,8,98.0,6.304257787298901,10,0.018484288354898338,#f7a578,0.96862745,0.64705884,0.47058824,74.908291691706,25.763091536826543,36.11770880558309,74.85261032578504,25.82284274091495,35.313811717249536,20.651288935891696,43.25153798712883,2.665085845413949,4.989334100938018,1.460136309290775,54.499389954795106,44.36469063230125,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
34,ynm_full_034_yyym,ynm,full,cccm,yyym,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#f0ae26,0.9411764705882353,0.6803921568627451,0.14705882352941177,75.29275943833024,13.646301897515034,71.93335971602419,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1095,5734,2475,1117,1095,1117,1.0,0.65,0.65,8,98.0,4.280921429958987,22,0.019695613249776187,#f69e77,0.9647059,0.61960787,0.46666667,73.04099394053762,28.817404526478573,33.85765085367809,73.08426063267342,28.762865519315255,33.422920922425064,20.725462098532923,41.04865903054246,1.6564706665303581,3.3330184562427894,1.0077745660364565,49.597757514831926,44.4610315329309,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
35,ynm_full_035_yym,ynm,full,ccm,yym,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#eb9d32,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1503,7557,3172,1534,1503,1534,1.0,0.65,0.65,8,98.0,3.7372165056269577,31,0.020208604954367666,#f2937b,0.9490196,0.5764706,0.48235294,70.41767399987421,33.36964555419208,28.427392531042607,70.47983041021854,33.21377694518654,28.08654376452991,20.549573761729174,37.59543838294804,1.3107706453484451,2.673371314950073,0.8345813427992854,40.42746987402711,43.836627271339985,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
36,ynm_full_036_ymymyn,ynm,full,cmcmcy,ymymyn,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#d8904a,0.8450980392156863,0.5633986928104576,0.29150326797385623,65.648085478414,20.70427154906462,47.07745474695155,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,3518,15099,6371,3589,3518,3589,1.0,0.65,0.65,8,98.0,6.470980904853492,71,0.01978266926720535,#c48b6b,0.76862746,0.54509807,0.41960785,62.86640264010445,17.535099153606847,26.139366511538277,62.95842407487062,17.18255967682986,26.014564863594448,8.965338138382895,21.358486651423345,2.8982083569326034,5.221830314001441,1.5139574886951885,56.1450633841182,31.476120852979204,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
37,ynm_full_037_yymym,ynm,full,ccmcm,yymym,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#e7903c,0.9058823529411765,0.563921568627451,0.23529411764705882,67.4309478758879,26.342851808801193,56.233812465552,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1459,7159,3067,1489,1459,1489,1.0,0.65,0.65,8,98.0,3.598443695199485,30,0.020147750167897917,#f08c7e,0.9411765,0.54901963,0.49411765,68.65769196439534,36.308080648971895,23.79886724944573,68.64808979524648,36.45924818402555,24.212485541386116,19.472486778569777,33.95344397947685,1.5380465891574218,2.7662581508462387,0.8250875751455824,33.24364969596144,43.4127032418967,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
38,ynm_full_038_ym,ynm,full,cm,ym,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#e17c4b,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2180,9566,4123,2219,2180,2219,1.0,0.65,0.65,8,98.0,2.39578962516296,39,0.01757548445245606,#ee837b,0.93333334,0.51176476,0.48235294,66.24185846848516,40.17780603229354,22.35319070802071,66.26610902587257,40.25270628355795,22.18824416709984,13.257467724810072,22.005468488612813,1.0017296492864274,1.7192452593473824,0.4999548882559997,29.089667428294035,45.977399147817685,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
39,ynm_full_039_ymymn,ynm,full,cmcmy,ymymn,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#d08059,0.8141176470588235,0.5011764705882353,0.34980392156862744,61.19083335603244,27.047627167659293,33.81351824611435,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3124,13865,5848,3188,3124,3188,1.0,0.65,0.65,8,98.0,7.004415313919893,64,0.020075282308657464,#bb866e,0.73333335,0.5254902,0.43137255,60.66891942113742,18.387877208622893,21.011715972681834,60.69406215334158,18.34872004560136,20.725979124625464,6.044133615544247,15.46446911331037,2.7609694774038775,4.796313401767429,1.305645869510088,48.810019877508864,27.921429697564665,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
40,ynm_full_040_ymymm,ynm,full,cmcmm,ymymm,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#db685a,0.8588235294117647,0.4086274509803922,0.3529411764705882,57.792720015896336,43.79980661784777,29.401577379574974,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1452,7164,3061,1482,1452,1482,1.0,0.65,0.65,8,98.0,4.1732683514893765,30,0.020242914979757085,#eb7e82,0.92156863,0.49411765,0.50980395,65.27711811641376,42.10244893911275,17.073863426630318,65.1691877314703,42.312751816461024,16.93626818696531,9.25024195628515,14.521355629631,1.6150662921854442,2.998848305372389,0.9649734495411583,22.07409735081427,45.43273070135473,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
41,ynm_full_041_ymm,ynm,full,cmm,ymm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#d75b64,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1543,7516,3227,1574,1543,1574,1.0,0.65,0.65,8,98.0,3.6337973142401956,31,0.019695044472681066,#ea7c87,0.91764706,0.4862745,0.5294118,64.62631741071475,43.51578078395768,13.432230350389007,64.5111810426929,43.6253163356818,13.257309835042815,9.186556429387782,13.023181248112317,1.3728101597094269,2.529984650534039,0.7521350330378003,17.154145381524415,45.541717023223576,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
42,ynm_full_042_ymymnm,ynm,full,cmcmym,ymymnm,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#cd6f63,0.8058823529411764,0.4339869281045752,0.3895424836601307,57.325240015783734,36.19161787990488,23.104818997146914,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3534,15060,6405,3607,3534,3607,1.0,0.65,0.65,8,98.0,8.784205349402836,73,0.02023842528416967,#c48073,0.76862746,0.5019608,0.4509804,60.1064083657048,24.695327255632836,18.415517201134602,59.889721876755196,24.589328304120407,17.276829338901237,5.548094058100943,12.723566592839145,3.434302290068335,7.349242733528944,2.1576022542953277,36.71220953538557,30.805688793599252,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
43,ynm_full_043_ymmm,ynm,full,cmmm,ymmm,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#d24b71,0.8235294117647058,0.29215686274509806,0.4411764705882353,51.668565525830644,56.21727015606698,7.685778968975887,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1093,5846,2473,1116,1093,1116,1.0,0.65,0.65,8,98.0,4.920026191341627,23,0.02060931899641577,#e8778d,0.9098039,0.46666667,0.5529412,63.45134947879792,45.723003318691504,7.667939882577546,63.62796352421857,45.654134571972605,8.264261498462341,11.211203673776396,15.778591583831094,2.0607423909384024,3.713564948239881,1.069837517590616,9.52015231431335,46.361517819457745,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
44,ynm_full_044_ymmmm,ynm,full,cmmmm,ymmmm,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#cf4178,0.8117647058823529,0.25333333333333335,0.47058823529411764,49.9300161110031,59.96278169082675,0.597488729997786,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,512,3989,1716,522,512,522,1.0,0.65,0.65,8,98.0,6.188555510807304,10,0.019157088122605363,#e77294,0.90588236,0.44705883,0.5803922,62.64937289683446,48.547452857437776,2.5750266216647444,62.942091508476175,48.05613006902004,3.311399266670799,12.315001112530815,17.204721024551795,2.09830220999089,4.322973333411516,1.3916910673427303,3.036205217428858,48.615696447211626,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
45,ynm_full_045_ymmmmm,ynm,full,cmmmmm,ymmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#cd3a7d,0.8039215686274509,0.22745098039215692,0.4901960784313726,48.87116714116331,62.29780497489007,-4.023754337227636,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1816,8988,3816,1854,1816,1854,1.0,0.65,0.65,8,98.0,6.497522600584612,38,0.020496224379719527,#e77297,0.90588236,0.44705883,0.5921569,62.6572444022181,49.11280808116303,1.2241160079762947,62.811242531811665,48.72565442508801,1.7868749483315354,13.650749174173411,19.784848053382525,2.8285809719641586,5.270261092435146,1.5181906055283192,1.42777750377428,49.12806099998388,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
