region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
45,cym_full_045_cmmmmm,cym,full,cmmmmm,cmmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#ac36a2,0.6751633986928104,0.2124183006535948,0.6339869281045752,44.29329499365149,59.912836127730685,-33.59685277421012,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1871,9107,3869,1910,1871,1910,1.0,0.65,0.65,8,98.0,3.0041206819436113,39,0.020418848167539267,#aa539e,0.6666667,0.3254902,0.61960787,48.31973607452757,46.48730862730266,-24.780442244295276,48.37798787977856,45.838438481871115,-24.944345570890103,5.82438194156143,16.55856609355137,1.5948067538868873,2.6259066172630865,0.6694273805008172,331.9397863231534,52.67959928884181,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
46,cym_full_046_m,cym,full,m,m,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,656,4872,2079,670,656,670,1.0,0.65,0.65,8,98.0,2.0138195778791808,14,0.020895522388059702,#d24596,0.8235294,0.27058825,0.5882353,52.02161431594078,62.17281542457626,-14.206307841972254,52.24730490209409,62.00009200941116,-14.156470944027651,8.245431739023896,16.070856250375773,0.6801050174901107,1.5212278147431675,0.4923818102324779,347.12904592910337,63.775215878265044,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
47,cym_full_047_cmym,cym,full,cmym,cmym,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#b07682,0.6892156862745098,0.46372549019607845,0.5098039215686275,55.917435534328845,24.224769886950103,2.8156308308044276,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2148,11060,4652,2191,2148,2191,1.0,0.65,0.65,8,98.0,6.356530606627219,43,0.019625741670470105,#a1747c,0.6313726,0.45490196,0.4862745,53.491541614727765,18.576428962889025,3.157840767081632,53.44142655088439,18.54080865046903,2.9811672809300327,3.9754993270314434,6.156770593750224,3.1986291977187458,4.794198141455012,1.4482144040961278,9.647589196593401,18.84292098703131,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
48,cym_full_048_cmmym,cym,full,cmmym,cmmym,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#b46486,0.7043137254901961,0.3905882352941177,0.5254901960784315,52.30487709344533,36.49172561436376,-4.765266417264091,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2452,12739,5402,2503,2452,2503,1.0,0.65,0.65,8,98.0,10.024690174576799,51,0.02037554934079105,#a56d81,0.64705884,0.42745098,0.5058824,52.541024643640895,25.336962516081446,-0.5998615453061795,52.68314315911239,24.856609186496616,-1.300147041149441,5.23603274129786,11.90945436162358,5.591732484930844,7.876378100823456,2.347089912837461,358.6437555273543,25.344062488378878,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
49,cym_full_049_cmmmym,cym,full,cmmmym,cmmmym,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.75,0.14433756729740643,#b65789,0.7143790849673203,0.3418300653594771,0.5359477124183007,50.225070838518505,44.221526647837905,-9.409399754904491,"[[0.8250000000000003, 0.1587713240271464], [0.7916666666666666, 0.21650635094610957], [0.7666666666666672, 0.2309401076758499], [0.6833333333333339, 0.08660254037844357], [0.7083333333333331, 0.07216878364870336], [0.7750000000000006, 0.07216878364870336], [0.8166666666666662, 0.08660254037844367], [0.8333333333333333, 0.09622504486493769], [0.8333333333333333, 0.11547005383792629]]",6,5,5,full,4178,17363,7414,4261,4178,4261,1.0,0.65,0.65,8,98.0,11.754148390967359,83,0.019478995540952827,#ab6586,0.67058825,0.39607844,0.5254902,51.51510008211379,32.54614536589012,-6.118249842007728,52.0029641669125,31.805156915772955,-5.651917320205307,4.60473886609662,12.198785647651496,5.45551097667377,9.107450829202076,2.8759024333965844,349.35339576791154,33.116228035615386,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
50,cym_full_050_mmmmmy,cym,full,mmmmmy,mmmmmy,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.9166666666666667,0.14433756729740643,#cd3a7d,0.8039215686274509,0.22745098039215686,0.4901960784313726,48.87116714116331,62.29780497489007,-4.023754337227636,"[[0.8333333333333334, 0.11547005383792527], [0.8333333333333334, 0.09622504486493769], [0.9166666666666666, 0.0481125224324689], [0.9583333333333333, 0.07216878364870329], [0.9083333333333332, 0.15877132402714716]]",6,5,5,full,1498,8953,3804,1529,1498,1529,1.0,0.65,0.65,8,98.0,8.559021600504467,31,0.020274689339437543,#d45c82,0.83137256,0.36078432,0.50980395,55.295244752487505,51.108818072249875,2.837554282834387,55.443179579446095,51.20630662047625,2.8975834340773075,7.766931958807069,14.612999590895361,4.267424174101498,6.227683529503292,1.9936513266546394,3.177791046170057,51.18752776849423,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
51,cym_full_051_mmmmy,cym,full,mmmmy,mmmmy,0.0,0.2,0.8,0.0,0.2,0.8,0.9,0.17320508075688773,#cf4178,0.8117647058823529,0.2533333333333333,0.47058823529411764,49.930016111003084,59.9627816908268,0.597488729997786,"[[0.8250000000000001, 0.15877132402714667], [0.8333333333333333, 0.11547005383792514], [0.9083333333333332, 0.15877132402714725], [0.8875000000000002, 0.19485571585149836]]",6,5,5,full,286,3957,1709,292,286,292,1.0,0.65,0.65,8,98.0,5.387417865025083,6,0.02054794520547945,#d55d7f,0.8352941,0.3647059,0.49803922,55.542205890636616,49.919646102802474,3.8224384201488215,55.77834021390111,49.96142339032248,5.006738497611616,6.4374258215588895,11.948286365252093,2.8661000037980124,4.335166150122619,1.3249803702660279,4.378697966279731,50.06577775791436,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
52,cym_full_052_mmmy,cym,full,mmmy,mmmy,0.0,0.25,0.75,0.0,0.25,0.75,0.875,0.21650635094610965,#d24b71,0.8235294117647058,0.29215686274509806,0.4411764705882353,51.668565525830644,56.21727015606698,7.685778968975887,"[[0.7916666666666665, 0.21650635094610965], [0.8250000000000001, 0.1587713240271467], [0.8875000000000002, 0.19485571585149844], [0.8541666666666666, 0.2525907427704614]]",6,5,5,full,777,5722,2503,791,777,791,1.0,0.65,0.65,8,98.0,3.8746686431165585,14,0.017699115044247787,#d76579,0.84313726,0.39607844,0.4745098,57.23430205977033,46.787605394469466,10.056785458387374,56.936589314916326,47.020507203680864,10.2939496837811,6.294489865793616,11.203466983669664,2.0304682143981694,3.2821662482070857,0.9272528638248442,12.130895743978385,47.85623211562544,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
53,cym_full_053_mmy,cym,full,mmy,mmy,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.28867513459481287,#d75b64,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,"[[0.7499999999999999, 0.2790526301083193], [0.7499999999999999, 0.25018511664883825], [0.7666666666666673, 0.23094010767584988], [0.7916666666666665, 0.2165063509461097], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,5,5,full,1253,7554,3218,1275,1253,1275,1.0,0.65,0.65,8,98.0,2.831334289984281,22,0.017254901960784313,#d96970,0.8509804,0.4117647,0.4392157,57.897932611990655,44.45086685659672,17.05361647896162,58.07983156572654,44.23610150259281,16.8815533894234,3.2819033914944216,6.4336156469432915,1.1269720325556585,2.1220118927016043,0.6502461969899291,20.989357404288228,47.60992962937878,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
54,cym_full_054_cmymym,cym,full,cmymym,cmymym,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.28867513459481287,#c07870,0.75359477124183,0.4712418300653595,0.4379084967320262,57.90991663091462,27.160819511738044,16.52510350832772,"[[0.7499999999999998, 0.2790526301083193], [0.7166666666666667, 0.35603266600026906], [0.6833333333333338, 0.3752776749732563], [0.6000000000000006, 0.27905263010831927], [0.6833333333333333, 0.23094010767585077], [0.7499999999999998, 0.2501851166488382]]",6,5,5,full,3429,15194,6441,3493,3429,3493,1.0,0.65,0.65,8,98.0,11.488388128414297,64,0.018322359003721728,#af7672,0.6862745,0.4627451,0.44705883,55.46344287483868,21.94865668566476,11.430860551264054,55.21788479041356,22.004534977912684,10.08496923757674,4.096936285428586,7.687859680708368,5.396871299382836,9.933519006062394,2.9520418260321732,27.510500583033775,24.746880677120117,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
55,cym_full_055_mmymy,cym,full,mmymy,mmymy,0.0,0.4,0.6,0.0,0.4,0.6,0.8,0.34641016151377546,#db685a,0.8588235294117647,0.4086274509803921,0.3529411764705882,57.79272001589632,43.79980661784783,29.40157737957495,"[[0.7166666666666666, 0.356032666000269], [0.7499999999999999, 0.2790526301083194], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,5,5,full,1099,7162,3051,1122,1099,1122,1.0,0.65,0.65,8,98.0,4.397061763419414,23,0.020499108734402853,#da6d6b,0.85490197,0.42745098,0.41960785,58.86989576852986,42.77673535435339,20.842707469510337,59.01293869759954,42.55466449084807,20.88485964712002,4.672419471724787,8.6868427261957,1.7163113820811606,3.0455753862302783,0.9510170670707581,25.977380996926684,47.58432034017056,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cmyfullDSC_4513.tif,cmyfullDSC_4513.tif,DSC_4513,cmy,filename_prefix,4513,c,y,m,CMY,full__cym__cmyfullDSC_4513,0.5452893062708271
