region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_v,f_y,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
21,cvy_full_021_cyvcv,cvy,full,cmycy,cyvcv,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.34641016151377546,#789fbe,0.4698039215686275,0.6250980392156863,0.7450980392156863,63.859354896719594,-5.781400103659795,-20.082050431443243,"[[0.4000000000000001, 0.2790526301083191], [0.42499999999999993, 0.27424137786507224], [0.475, 0.36084391824351614], [0.45833333333333337, 0.38008892721650356], [0.33333333333333326, 0.4041451884327379], [0.31666666666666676, 0.37527767497325687]]",6,5,5,full,2859,13520,5767,2918,2859,2918,1.0,0.65,0.65,8,98.0,19.352319559563163,59,0.02021932830705963,#858cb7,0.52156866,0.54901963,0.7176471,59.17892629971209,8.786985055544761,-25.792426924038715,58.935461429445404,7.676644197538695,-23.345426228161777,12.541306824548109,16.33256433282307,3.52700102735797,9.885939380950049,3.381279960989805,288.81299180646164,27.248126412622284,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
22,cvy_full_022_ccvcv,cvy,full,ccycy,ccvcv,0.6,0.4,0.0,0.6,0.4,0.0,0.2,0.34641016151377546,#509bea,0.31529411764705884,0.6070588235294118,0.9176470588235294,62.53851352418627,1.434861162781076,-46.72991676815164,"[[0.24999999999999994, 0.27905263010831904], [0.2833333333333333, 0.35603266600026917], [0.22500000000000003, 0.3897114317029973], [0.18333333333333335, 0.3175426480542941]]",6,5,5,full,1075,7070,3019,1094,1075,1094,1.0,0.65,0.65,8,98.0,5.878819792067693,19,0.01736745886654479,#7c88d2,0.4862745,0.53333336,0.8235294,58.3703357049739,15.483288055968437,-39.89575647103547,58.008637551118746,15.59690409930623,-40.253303887039074,13.352792420030918,16.1690368133814,2.3500197608739626,4.633895559662327,1.3460353772205937,291.2109145314125,42.79490148861501,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
23,cvy_full_023_ccv,cvy,full,ccy,ccv,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.28867513459481287,#4da2e8,0.3006535947712418,0.6366013071895424,0.9084967320261438,64.4242227167021,-4.2472141948939335,-42.48559172864355,"[[0.20833333333333337, 0.21650635094610968], [0.2333333333333333, 0.2309401076758503], [0.24999999999999997, 0.2501851166488378], [0.24999999999999997, 0.27905263010831904], [0.1833333333333333, 0.3175426480542941], [0.14583333333333334, 0.2525907427704613]]",6,5,5,full,1219,7396,3171,1244,1219,1244,1.0,0.65,0.65,8,98.0,6.15701959040086,25,0.02009646302250804,#7c8dd6,0.4862745,0.5529412,0.8392157,60.1604536408651,13.224238971117131,-39.146443013076414,59.49440263262123,13.321964520898257,-39.65106609705023,14.213775279566457,18.291564083173853,1.7820729531119848,3.9901560202358803,1.2725350279883887,288.66571789468196,41.31978336028944,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
24,cvy_full_024_cycvcv,cvy,full,cmcycy,cycvcv,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#6ea6c3,0.4294117647058824,0.6516339869281046,0.7647058823529411,65.4000610516181,-10.877664955983635,-20.574020139134962,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,3360,14944,6358,3429,3360,3429,1.0,0.65,0.65,8,98.0,24.095042436523993,69,0.020122484689413824,#8292bb,0.50980395,0.57254905,0.73333335,60.942027556463486,4.939979549647006,-24.179586128468145,60.912870837864276,2.9992247477949343,-21.1926345013019,14.064641959025037,16.824745063562293,4.805072383809081,19.961711696941368,6.548582144017139,281.5468363602185,24.67905555921741,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
25,cvy_full_025_cccv,cvy,full,cccy,cccv,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#48ace5,0.2823529411764706,0.6735294117647059,0.8970588235294118,66.84522755777503,-11.150676416141758,-37.10830404442107,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,731,5645,2426,746,731,746,1.0,0.65,0.65,8,98.0,4.86035681580713,15,0.020107238605898123,#7e93d9,0.49411765,0.5764706,0.8509804,62.16702854217321,8.663668846983663,-37.797747193320454,62.3033508692369,9.320879837708123,-37.779609875967694,14.302191527301359,20.37079173943622,2.559074555015986,3.904437644236189,1.0993130796854713,282.9098355765287,38.77794283842761,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
26,cvy_full_026_ccccv,cvy,full,ccccy,ccccv,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#45b1e3,0.27137254901960783,0.6956862745098039,0.8901960784313726,68.32722199238263,-15.175958796576017,-33.85255153955442,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,275,3925,1678,281,275,281,1.0,0.65,0.65,8,98.0,4.887351390805697,6,0.021352313167259787,#7e9cdc,0.49411765,0.6117647,0.8627451,64.26661689965714,6.7091508430789375,-36.72767555941658,63.99016234549601,6.961744730668156,-36.57752133878972,14.920798923891741,22.443548645175852,2.193073802232301,4.189187404024543,1.0713983817973336,280.3522437326077,37.33543701408828,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
27,cvy_full_027_cccccv,cvy,full,cccccy,cccccv,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#43b5e2,0.26405228758169935,0.7104575163398693,0.8856209150326798,69.32599965674956,-17.80812918878638,-31.67264899482809,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1430,8815,3703,1460,1430,1460,1.0,0.65,0.65,8,98.0,5.815563696760217,30,0.02054794520547945,#7d9fde,0.49019608,0.62352943,0.87058824,65.21473342327752,4.4630046593985,-36.05488795454668,64.7018067386286,5.880475001072563,-36.318217034225654,14.805751057198822,23.06750812780455,2.065423051868008,5.199380908290487,1.6195849064289212,277.0563850451905,36.330061326740534,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
28,cvy_full_028_c,cvy,full,c,c,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#3ac8dc,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,615,4681,2004,627,615,627,1.0,0.65,0.65,8,98.0,1.5175785988731612,12,0.019138755980861243,#83aeea,0.5137255,0.68235296,0.91764706,70.21685680634866,0.9547009081423696,-34.45036331076587,70.20595604662199,0.9430668015492939,-34.38009512068129,19.58331600028425,34.42586269767023,0.5294631748778709,1.0055601852728768,0.34239451913184854,271.5873950547557,34.46358928010504,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
29,cvy_full_029_cycv,cvy,full,cmcy,cycv,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#79b2ae,0.4754901960784314,0.696078431372549,0.6813725490196079,68.58410455308922,-19.106512611534065,-3.9524549392383035,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2139,10895,4630,2183,2139,2183,1.0,0.65,0.65,8,98.0,17.87598004174086,44,0.02015574896930829,#869eb2,0.5254902,0.61960787,0.69803923,63.94082508219988,-5.222155996284283,-12.977555113659633,64.03424616341913,-5.153358054263158,-11.097648802534938,14.395821657798246,17.19848353845631,8.524725822177947,15.070390951955105,4.36078938454891,248.08019199979984,13.988847342708448,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
30,cvy_full_030_ccycv,cvy,full,ccmcy,ccycv,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#6db6b7,0.4258823529411765,0.7137254901960784,0.7176470588235294,69.53954302152165,-22.58248202814289,-7.706928137342306,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,2389,12345,5294,2437,2389,2437,1.0,0.65,0.65,8,98.0,16.82505240488568,48,0.019696347968814115,#81a3b9,0.5058824,0.6392157,0.7254902,65.15669063947792,-7.224421577516016,-13.396266891662002,65.57802438923584,-7.5039832029557045,-12.82548522706295,13.033360573449286,16.954291234649116,9.161080137378166,15.056938270823315,4.150901298292902,241.6626285034004,15.220125944364538,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
31,cvy_full_031_cccycv,cvy,full,cccmcy,cccycv,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#64b9bd,0.39281045751633986,0.7254901960784313,0.7418300653594772,70.24275686116486,-24.544020168431658,-10.087365924118853,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,4059,17161,7258,4141,4059,4141,1.0,0.65,0.65,8,98.0,20.214008103317745,82,0.019801980198019802,#7faac3,0.49803922,0.6666667,0.7647059,67.28842301457175,-7.390905452359542,-17.644685702898965,66.73316527932712,-7.87162418525051,-15.848777062757485,13.473012301747195,18.975524108139847,8.925476046061872,17.587749759986043,5.1505583575471,247.27244254551192,19.13009192240866,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
32,cvy_full_032_cccccy,cvy,full,cccccm,cccccy,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#5bccb7,0.3562091503267974,0.7993464052287581,0.7189542483660132,75.29660301626511,-37.09575172861812,0.50977836820707,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,1781,8842,3765,1818,1781,1818,1.0,0.65,0.65,8,98.0,16.363426996025325,37,0.02035203520352035,#7cbecd,0.4862745,0.74509805,0.8039216,72.94795550023696,-16.85929638663347,-14.231093820747521,73.06507609043827,-18.737228402860083,-10.865780579498754,15.40800419071617,25.146045073803933,4.813317533795533,14.418877039531658,4.588255453457436,220.16803267200297,22.06263597096391,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
33,cvy_full_033_ccccy,cvy,full,ccccm,ccccy,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#61cdb0,0.3819607843137255,0.8023529411764706,0.6901960784313725,75.5547352424016,-37.82289322407589,4.864422141720537,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,532,3932,1730,543,532,543,1.0,0.65,0.65,8,98.0,12.822327189786437,11,0.020257826887661142,#7bc0c5,0.48235294,0.7529412,0.77254903,73.49050675676804,-20.342637636608487,-9.470944316277507,73.50452751278627,-21.314955595100685,-7.347930473587853,13.270448537072022,22.700729198181758,4.706831279832423,10.662425889006935,3.352000985652015,204.96532634105344,22.439289031883103,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
34,cvy_full_034_cccy,cvy,full,cccm,cccy,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#6bcea5,0.42058823529411765,0.8068627450980392,0.6470588235294118,75.99398463781759,-38.508338624210936,11.446263813771207,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1080,5661,2447,1103,1080,1103,1.0,0.65,0.65,8,98.0,8.195954952388206,23,0.02085222121486854,#7ec4b7,0.49411765,0.76862746,0.7176471,74.45182154492028,-25.058855619693954,-0.5650504799537881,74.37836694871775,-25.288497550477967,0.2299661368089419,8.955948166103834,18.098025614871037,4.241951634818669,7.319000367214072,2.1608803884180534,181.2917398466177,25.065225453076685,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
35,cvy_full_035_ccy,cvy,full,ccm,ccy,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#7cd093,0.4849673202614379,0.8143790849673204,0.5751633986928105,76.86250739489427,-38.58330122000342,22.49598611228505,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1505,7373,3147,1536,1505,1536,1.0,0.65,0.65,8,98.0,6.524338203354684,31,0.020182291666666668,#84c8a7,0.5176471,0.78431374,0.654902,75.31134492060352,-28.084091765763375,9.343585096526596,75.36876619290497,-28.091539808548507,9.08790471198182,7.185813538093789,16.900448416091667,2.25986016751359,4.432401778031875,1.4239028166045147,161.59770170922502,29.597614646519272,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
36,cvy_full_036_cycycv,cvy,full,cmcmcy,cycycv,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#85bd99,0.5215686274509804,0.7405228758169934,0.5980392156862745,71.95493204900741,-25.78335827230749,12.634635138265482,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,3468,14958,6306,3539,3468,3539,1.0,0.65,0.65,8,98.0,23.44537984861076,71,0.020062164453235377,#89b1a0,0.5372549,0.69411767,0.627451,68.78230678439127,-17.725189968706257,4.906330823012517,68.17502051858615,-15.186568012503837,2.4318376424639903,6.3922341731870285,11.607166539168885,7.065649846629982,20.758749252475063,6.5818829236208884,164.52791685564978,18.391694907527356,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
37,cvy_full_037_ccycy,cvy,full,ccmcm,ccycy,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#89d184,0.5364705882352941,0.820392156862745,0.5176470588235295,77.67664033697756,-37.72301156590308,31.332784159337134,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1459,7061,3067,1489,1459,1489,1.0,0.65,0.65,8,98.0,5.889938718169835,30,0.020147750167897917,#8acaa1,0.5411765,0.7921569,0.6313726,76.10049824188673,-28.67442755220767,13.796617398608824,75.98442190300759,-28.84139940505484,14.001834996819722,8.117229577717819,19.795914760800873,2.3574366753894282,4.636328766620168,1.4039651654414336,154.30560174438529,31.82089639042876,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
38,cvy_full_038_cy,cvy,full,cm,cy,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#9dd36e,0.6137254901960785,0.8294117647058823,0.43137254901960786,79.08731311025821,-35.04058229831547,44.36686585857201,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2124,9445,4056,2168,2124,2168,1.0,0.65,0.65,8,98.0,2.864744504430803,44,0.02029520295202952,#90cd91,0.5647059,0.8039216,0.57058823,77.04444977843332,-31.162036193233128,23.785099636471465,77.08574863417749,-31.145433852166708,23.82971990401319,8.252146988312996,21.043419667510392,1.1549120164429754,2.0665975798437475,0.590773794262711,142.6465313473712,39.202084949977426,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
39,cvy_full_039_cycyv,cvy,full,cmcmy,cycyv,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#94bb8b,0.5803921568627451,0.7317647058823529,0.5450980392156863,71.91341887409334,-22.071944644301567,19.999104908342623,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3079,13520,5785,3142,3079,3142,1.0,0.65,0.65,8,98.0,20.426080990683666,63,0.02005092297899427,#8dad9d,0.5529412,0.6784314,0.6156863,67.87063182774563,-12.846427221228751,4.177742678434715,66.94414593440956,-11.745360376684436,3.085097096443306,10.526078684390447,18.755527228939567,6.533944528489844,17.093620970776477,5.079285755586094,161.98513357344586,13.508672260349716,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
40,cvy_full_040_cycyy,cvy,full,cmcmm,cycyy,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#b0d658,0.6909803921568628,0.8384313725490194,0.34509803921568627,80.71081715514305,-30.926605445549537,56.74685739894987,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1456,6964,3033,1485,1456,1485,1.0,0.65,0.65,8,98.0,4.200476478010485,29,0.019528619528619527,#98d189,0.59607846,0.81960785,0.5372549,78.45375505433199,-31.38128206962665,29.8043100110172,78.56443193847086,-31.315160806952587,29.976734302533888,10.443141860747255,27.040745550195123,1.6555407431624372,2.9969030847118976,0.8817311571649012,136.47639079048093,43.279114588520535,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
41,cvy_full_041_cyy,cvy,full,cmm,cyy,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#bdd749,0.742483660130719,0.8444444444444444,0.28758169934640526,81.90233054832865,-27.535536020099894,64.35586331832887,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1527,7466,3183,1557,1527,1557,1.0,0.65,0.65,8,98.0,3.6401749665603997,30,0.019267822736030827,#a1d583,0.6313726,0.8352941,0.5137255,80.03205670130355,-31.277252992910064,34.96732779747025,79.94523348291459,-31.376574618436514,34.639600176389074,11.331506659590296,29.684750129119344,1.4857453944285148,2.8437397703082485,0.831230813937285,131.8117023679846,46.91460932458286,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
42,cvy_full_042_cycyvy,cvy,full,cmcmym,cycyvy,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#a6c174,0.6503267973856209,0.7555555555555555,0.4542483660130719,74.4058211376703,-21.888579427164988,35.71179508246398,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3468,14932,6307,3538,3468,3538,1.0,0.65,0.65,8,98.0,19.191576474622245,70,0.01978518937252685,#94ad8d,0.5803922,0.6784314,0.5529412,68.11242868713539,-16.04332256977059,15.628180842195938,68.31846053942941,-14.722186779444133,13.384587418668964,10.415786541868878,21.843199793465775,4.586118489752912,13.031369887507033,4.256358447050263,135.7509749847435,22.397058635322868,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
43,cvy_full_043_cyyy,cvy,full,cmmm,cyyy,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#ced937,0.8068627450980392,0.8519607843137255,0.21568627450980393,83.5042416800598,-22.722707681334942,72.79352079044212,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1097,5622,2448,1120,1097,1120,1.0,0.65,0.65,8,98.0,4.3777959361284,23,0.020535714285714286,#acd97a,0.6745098,0.8509804,0.47843137,81.90749949022089,-30.489148861947257,41.77575526181361,81.84460283258564,-30.35087040673953,41.40351992736843,12.174314442227319,32.01513661725805,1.7195404322039216,2.8241041299122633,0.8389000312889394,126.12304419429256,51.718487275063715,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
44,cvy_full_044_cyyyy,cvy,full,cmmmm,cyyyy,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#d8da2c,0.8454901960784313,0.8564705882352941,0.17254901960784313,84.52082667829146,-19.591593417616572,77.13877361131732,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,522,3949,1721,533,522,533,1.0,0.65,0.65,8,98.0,4.740581119552553,11,0.020637898686679174,#b5dd73,0.70980394,0.8666667,0.4509804,83.36105720813646,-29.762623567344853,47.545729151900304,83.17439848614974,-29.830984126359755,46.704647656306015,12.028915309574842,31.313626425369794,1.6999083863451185,3.442272270099603,1.05468322410132,122.04569786198374,56.09287051129879,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
