region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_y,f_w,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
24,ywm_full_024_ymywyw,ywm,full,cmcycy,ymywyw,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#f2c56b,0.9477124183006537,0.7738562091503268,0.41830065359477125,81.81661253257404,5.343139766862459,50.80931131882256,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,4216,17633,7519,4299,4216,4299,1.0,0.65,0.65,8,98.0,6.503513814860187,83,0.019306815538497325,#f0a975,0.9411765,0.6627451,0.45882353,75.02223022895453,21.08075795012021,36.904368431690784,74.33129697537694,21.880820412163274,36.74611310512854,14.709667779969148,22.072238075558616,2.6299475892062065,5.339465445325619,1.619091972407561,60.26384182885636,42.50095016694958,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
25,ywm_full_025_yyyw,ywm,full,cccy,yyyw,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#fde53d,0.9901960784313726,0.8960784313725491,0.24019607843137256,90.27287161929827,-8.570060983918548,78.45597358508658,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,1001,6722,2903,1019,1001,32,0.03140333660451423,0.65,0.65,8,98.0,0.9357371305290002,18,0.017664376840039256,#ffe555,1.0,0.8980392,0.33333334,90.73244455442853,-7.0177340265793475,70.82070171813292,90.76970851516303,-7.0200214863102,70.61572182163111,1.8452736281400812,7.8050177928996565,0.38872003934043653,0.7625600063459024,0.21198957857409634,95.65905425281198,71.16755147338263,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
26,ywm_full_026_yyyyw,ywm,full,ccccy,yyyyw,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#fde331,0.9921568627450981,0.891764705882353,0.19215686274509805,89.98225411565325,-8.220184501397831,81.75862448367222,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,420,4619,1981,426,420,3,0.007042253521126761,0.65,0.65,8,98.0,2.025950143018572,6,0.014084507042253521,#ffe44e,1.0,0.89411765,0.30392158,90.42190677146175,-6.802958172432954,73.18893686177701,90.45188469894028,-6.723368917432618,72.7829461075966,1.9718735486799126,8.697204772921857,0.5360475877547285,1.2235327072153197,0.4448068545195669,95.31042048515718,73.50442652557092,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
27,ywm_full_027_yyyyyw,ywm,full,cccccy,yyyyyw,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#fde329,0.9934640522875817,0.888888888888889,0.16013071895424838,89.79600350562815,-7.932313233573629,83.61742826961766,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1936,10493,4476,1973,1936,24,0.012164216928535226,0.65,0.65,8,98.0,2.790698270400252,37,0.01875316776482514,#ffe34a,1.0,0.8901961,0.2901961,90.2145523599565,-6.390190314250088,74.02308257614278,90.26853857629905,-6.321642061912801,72.60202612666833,2.173878801822245,9.726499654431828,0.7826258946945812,2.070889206217257,0.6645730380366677,94.93394027758137,74.29839356491357,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
28,ywm_full_028_y,ywm,full,c,y,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,820,5584,2372,837,820,0,0.0,0.65,0.65,8,98.0,1.087793889110324,17,0.02031063321385902,#ffe23c,1.0,0.8862745,0.23529412,89.85121518126167,-6.399149397771364,78.54178941555384,89.83002981105822,-6.300671942193534,78.64709179130209,2.260591043056173,10.066299298809323,0.4110374188403524,0.7496285383505243,0.23062937671667577,94.65785411203768,78.80204183656792,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
29,ywm_full_029_ymyw,ywm,full,cmcy,ymyw,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#eeb363,0.9313725490196079,0.7019607843137255,0.3872549019607843,76.81856165626553,12.639135537449665,48.638868214784225,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2725,12927,5474,2776,2725,2776,1.0,0.65,0.65,8,98.0,4.15799693164375,51,0.018371757925072046,#ec9770,0.9254902,0.5921569,0.4392157,70.27401579303766,28.08897073605704,33.62052170607706,70.16785798136628,28.176480303860107,33.559797850500814,15.369437533993695,22.51841957322088,2.1461027798522725,3.5009353553397524,0.99515240312012,50.122222160155616,43.81015586367923,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
30,ywm_full_030_yymyw,ywm,full,ccmcy,yymyw,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#f1bc4f,0.9450980392156862,0.7364705882352942,0.30980392156862746,79.12767560552467,8.209956995028577,60.46628918665136,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,3036,14707,6249,3098,3036,3098,1.0,0.65,0.65,8,98.0,7.70691675656552,62,0.020012911555842477,#efa16f,0.9372549,0.6313726,0.43529412,72.89096416614704,23.834448445061383,36.80766786224559,72.37336299367517,24.398057482675576,36.860380118138075,16.88295297703392,29.030185421761253,2.9870764394975975,5.450130657115599,1.5937950855165377,57.07531600929963,43.85071659776697,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
31,ywm_full_031_yyymyw,ywm,full,cccmcy,yyymyw,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#f3c242,0.954248366013072,0.7594771241830065,0.2581699346405229,80.70800333669004,5.483603486911348,67.51601547081664,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,5031,20266,8539,5130,5031,5130,1.0,0.65,0.65,8,98.0,7.673062200983312,99,0.01929824561403509,#f2a76c,0.9490196,0.654902,0.42352942,74.66749524190456,21.430535308482103,40.55562049000399,74.18780531740393,22.163292340284798,40.436691191637244,16.779165844309208,31.900709554591774,2.8257705272788254,6.04665683803705,1.8228640577644954,62.14698291608005,45.86966532401702,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
32,ywm_full_032_yyyyym,ywm,full,cccccm,yyyyym,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#f5be19,0.9607843137254902,0.7450980392156863,0.09803921568627451,79.79204921266052,6.88998560197307,78.60061215554556,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,2258,10477,4444,2305,2258,2305,1.0,0.65,0.65,8,98.0,9.39158517593039,47,0.020390455531453362,#f2a561,0.9490196,0.64705884,0.38039216,73.95660830243273,22.30774128271429,46.04078734165782,73.1270704237853,23.494780310399797,44.964283078211125,16.82164051559706,36.49522917805625,2.858648303526496,7.571111177231818,2.3977998431147953,64.14882425496296,51.16042826419922,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
33,ywm_full_033_yyyym,ywm,full,ccccm,yyyym,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#f3b71e,0.9529411764705882,0.7192156862745098,0.11764705882352941,77.98402366630827,9.564777772315624,76.10333175007294,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,694,4625,2024,709,694,709,1.0,0.65,0.65,8,98.0,8.214449182455155,15,0.021156558533145273,#ef9c61,0.9372549,0.6117647,0.38039216,71.55803423196357,25.681567568912932,43.57606828020537,71.25037235787359,26.010248929782566,42.58404035357086,18.15951127630017,36.86552756161498,2.688199555576535,5.840228847397869,1.9052075009650071,59.487017301523395,50.58079318830183,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
34,ywm_full_034_yyym,ywm,full,cccm,yyym,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#f0ae26,0.9411764705882353,0.6803921568627451,0.14705882352941177,75.29275943833024,13.646301897515034,71.93335971602419,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1361,6722,2861,1388,1361,1388,1.0,0.65,0.65,8,98.0,5.934927098556716,27,0.019452449567723344,#ed9163,0.92941177,0.5686275,0.3882353,68.78760251640189,30.417526489954273,39.60862342961957,68.7701003416917,30.42205753335901,38.908265623842084,19.709656336556627,36.99296712747646,2.061450755164626,4.590369874054162,1.4035156652382441,52.477462833400864,49.94065445863198,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
35,ywm_full_035_yym,ywm,full,ccm,yym,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#eb9d32,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1942,8753,3768,1982,1942,1982,1.0,0.65,0.65,8,98.0,5.027982362073182,40,0.020181634712411706,#e98566,0.9137255,0.52156866,0.4,65.96824138134062,35.13398927659461,34.04572183870651,65.99017020923249,34.81203146359453,33.55944085892912,19.07660721393184,33.46001317068927,1.9179017739281208,3.6697161930843096,1.0678546468673127,44.0987532684793,48.92349515321286,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
36,ywm_full_036_ymymyw,ywm,full,cmcmcy,ymymyw,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#e9a15b,0.9150326797385621,0.6300653594771243,0.3562091503267974,71.89951689552842,20.079141032681157,46.64571658848538,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,4371,17680,7530,4460,4371,4460,1.0,0.65,0.65,8,98.0,6.997023437094858,89,0.019955156950672646,#e8866c,0.9098039,0.5254902,0.42352942,66.04396085562999,34.30862264056772,30.653045338779638,66.8102109162936,33.26534747054813,30.46875269615003,15.092693024418608,22.19304433976415,2.8384293663780045,6.019495364833578,1.7536417748265631,41.77920081352539,46.00750782246476,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
37,ywm_full_037_yymym,ywm,full,ccmcm,yymym,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#e7903c,0.9058823529411765,0.563921568627451,0.23529411764705882,67.4309478758879,26.342851808801193,56.233812465552,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1779,8378,3523,1816,1779,1816,1.0,0.65,0.65,8,98.0,5.694925260908,37,0.020374449339207047,#e67d69,0.9019608,0.49019608,0.4117647,63.852369718824946,38.453199107519374,29.106568999994977,63.89850842668979,38.289926418081365,29.8796950017991,17.80500655492025,29.922467668315477,2.1756691471371217,4.1554844683803775,1.2765022840687041,37.12335077555139,48.22697254186704,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
38,ywm_full_038_ym,ywm,full,cm,ym,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#e17c4b,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2653,11212,4772,2707,2653,2707,1.0,0.65,0.65,8,98.0,2.662207148760007,54,0.01994828223125231,#e37166,0.8901961,0.44313726,0.4,60.927437124910995,42.7735365523646,27.2578065788603,60.959748528593124,42.70020532286145,27.169243422781268,11.199711335554289,17.968896718702364,1.385003952079414,2.0994177327224803,0.5267702921844077,32.50767754809522,50.72044409000211,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
39,ywm_full_039_ymymw,ywm,full,cmcmy,ymymw,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#e5946d,0.8980392156862745,0.5811764705882354,0.42745098039215684,68.75753721286681,26.36671185559297,33.23092173353308,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3903,16123,6883,3982,3903,3982,1.0,0.65,0.65,8,98.0,6.30560500339361,79,0.019839276745354094,#e48072,0.89411765,0.5019608,0.44705883,64.30311623628141,37.063531083371956,23.932679138463754,64.93213555639466,36.11756368816969,23.52639918503321,10.368387231773825,14.856686144130114,2.5217015455841776,4.603104167006534,1.3696693294663902,32.85115674449128,44.11891280519883,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
40,ywm_full_040_ymymm,ywm,full,cmcmm,ymymm,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#db685a,0.8588235294117647,0.4086274509803922,0.3529411764705882,57.792720015896336,43.79980661784777,29.401577379574974,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1806,8406,3552,1843,1806,1843,1.0,0.65,0.65,8,98.0,6.175340039628809,37,0.020075963103635377,#e06d70,0.8784314,0.42745098,0.4392157,59.8727290630308,45.10597654644758,19.58560703772625,59.712521916961194,45.69644430558781,19.385965756688613,6.057433072583589,10.118586426502144,2.9423052922845696,5.036616179631945,1.3725288473491442,23.471118398254248,49.17463902505957,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
41,ywm_full_041_ymm,ywm,full,cmm,ymm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#d75b64,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1916,8771,3738,1955,1916,1955,1.0,0.65,0.65,8,98.0,5.084170229388426,39,0.019948849104859334,#de6775,0.87058824,0.40392157,0.45882353,58.54827927856327,47.81038829473799,14.866226256726488,58.51516345458879,47.72795813951823,15.089526317684296,4.178298749375412,6.303913176750788,1.9960148905613364,3.9130898211480942,1.1545315283863051,17.272629244472512,50.06833242689238,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
42,ywm_full_042_ymymwm,ywm,full,cmcmym,ymymwm,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#df8074,0.8758169934640523,0.5006535947712419,0.4542483660130719,63.63399176705278,35.62928812590249,22.604447530871454,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,4406,17804,7564,4493,4406,4493,1.0,0.65,0.65,8,98.0,7.62995428191594,87,0.019363454262185623,#e17777,0.88235295,0.46666667,0.46666667,62.372084792844646,41.68302860898828,18.565014010923353,62.25957261110403,41.640016051548386,17.71520338077211,4.433913639146553,7.386285007375982,3.8759907678647236,6.384404504465721,1.756502332284154,24.00749508285304,45.63041331440595,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
43,ywm_full_043_ymmm,ywm,full,cmmm,ymmm,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#d24b71,0.8235294117647058,0.29215686274509806,0.4411764705882353,51.668565525830644,56.21727015606698,7.685778968975887,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1413,6638,2912,1440,1413,1440,1.0,0.65,0.65,8,98.0,8.60737536244213,27,0.01875,#db5f7c,0.85882354,0.37254903,0.4862745,56.79200237142592,50.57304834941678,9.452986808386177,57.45434277872866,50.21758681011219,9.267466831961098,5.323041074863015,7.824951658709602,2.9053485921429423,5.220638629105845,1.6396956373616614,10.587409522330177,51.44892786980085,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
44,ywm_full_044_ymmmm,ywm,full,cmmmm,ymmmm,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#cf4178,0.8117647058823529,0.25333333333333335,0.47058823529411764,49.9300161110031,59.96278169082675,0.597488729997786,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,684,4693,2014,698,684,698,1.0,0.65,0.65,8,98.0,8.833679320387958,14,0.02005730659025788,#db5c84,0.85882354,0.36078432,0.5176471,56.56743914807998,53.20079212698653,2.8101635192065877,56.89851836961618,52.155191345650664,4.167897504709069,6.820929504939667,9.730149904158885,2.9668775754015275,6.3245387953659975,2.000446249185075,3.023658211164957,53.27495942695322,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
45,ywm_full_045_ymmmmm,ywm,full,cmmmmm,ymmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#cd3a7d,0.8039215686274509,0.22745098039215692,0.4901960784313726,48.87116714116331,62.29780497489007,-4.023754337227636,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,2319,10476,4518,2365,2319,2365,1.0,0.65,0.65,8,98.0,10.184763598666796,46,0.01945031712473573,#da5989,0.85490197,0.34901962,0.5372549,56.210000255452584,55.12480586722035,-0.6639702483592691,56.63976124314449,53.5609791408588,1.633606248099425,7.606924943435078,10.79808023686768,2.639198503348768,7.915806529486654,2.535662157289492,359.30991406157096,55.128804434609656,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
46,ywm_full_046_m,ywm,full,m,m,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,820,5535,2367,834,820,834,1.0,0.65,0.65,8,98.0,1.4661342641417257,14,0.016786570743405275,#d94d9c,0.8509804,0.3019608,0.6117647,54.515519461053216,62.3088913291836,-14.004664970727232,54.5604867593102,62.20778026035023,-13.971548379993974,10.521104642646595,17.372393262114183,0.46723587608699796,1.0012299265400892,0.3354675061499725,347.3326017935105,63.863358662180666,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
47,ywm_full_047_ymwm,ywm,full,cmym,ymwm,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#df8288,0.8725490196078431,0.5078431372549019,0.5343137254901961,64.34638931231821,36.494890559030324,12.032756496662532,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2708,12874,5466,2764,2708,2764,1.0,0.65,0.65,8,98.0,4.987233891124378,56,0.020260492040520984,#e17a84,0.88235295,0.47843137,0.5176471,63.082593320423854,40.85115012677679,11.797270157950535,63.20911939954266,40.844938721062974,11.944227547150433,2.0283671967982,4.541985419002446,2.8111450264545637,4.431991656028458,1.2970982495260386,16.108015804621004,42.52048976505474,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
48,ywm_full_048_ymmwm,ywm,full,cmmym,ymmwm,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#d96d8b,0.8509803921568627,0.4258823529411765,0.5450980392156863,59.40833386466508,45.56558014878331,3.309554275268134,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,3005,14789,6234,3067,3005,3067,1.0,0.65,0.65,8,98.0,6.728090491949834,62,0.020215194000652102,#df7588,0.8745098,0.45882353,0.53333336,61.81738646904965,43.63366764697718,7.064826171985272,61.38880729968718,44.21940304241212,7.491542650306253,3.0662518576521096,4.861881054036641,3.702813293404836,5.580956070711924,1.449788954755713,9.197075078305886,44.20190856928274,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824
