condition,corner_label,region_index,local_stack_token,stack_token,palette_family,n_replicates,source_files,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,max_height,max_run,distinct_lte,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,analysis_scale,f_w,f_l,f_n,f_k,f_o,f_v,f_g
full,ylm,35,ccm,yym,CMY+neutral,1,DSC_4534ylm.tif,0.6666666666666666,0.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,6.0,5.0,5.0,1517.0,7550.0,3172.0,1545.0,1517.0,1545.0,1.0,0.65,0.65,8.0,98.0,2.3115129985272493,28.0,0.018122977346278317,0.95686274766922,0.5921568870544434,0.48627451062202454,71.51814128116779,31.869805817534903,29.24485203803753,71.53094657986975,31.728003013296455,29.110362003753217,19.37660338448036,36.338387572145386,0.6585119940525496,1.5617583670666777,0.5050673523984898,42.54058364098603,43.25443206856483,0.5452893062708271,,0.0,,,,,
full,ylm,36,cmcmcy,ymymyl,CMY+neutral,1,DSC_4534ylm.tif,0.5,0.16666666666666666,0.3333333333333333,,0.5,0.3333333333333333,0.41666666666666663,0.14433756729740643,0.8856209150326797,0.6013071895424836,0.32287581699346407,69.22068496026915,20.32547304829008,47.52876995022248,6.0,5.0,5.0,3549.0,15066.0,6416.0,3619.0,3549.0,3619.0,1.0,0.65,0.65,8.0,98.0,7.690741270221457,70.0,0.019342359767891684,0.8509804010391235,0.6313725709915161,0.5058823823928833,70.7223244191232,16.669461933734254,23.970570600114073,71.12082200216297,16.557949831074424,24.08485322975201,9.914720299208527,23.8874463882934,4.224671936557771,6.562441024842547,1.7978896987318638,55.18472156520693,29.19690422040098,0.5452893062708271,,0.16666666666666666,,,,,
full,ylm,37,ccmcm,yymym,CMY+neutral,1,DSC_4534ylm.tif,0.6,0.0,0.4,,0.6,0.4,0.4,0.0,0.9058823529411765,0.563921568627451,0.23529411764705882,67.4309478758879,26.342851808801193,56.233812465552,6.0,5.0,5.0,1433.0,7231.0,3036.0,1459.0,1433.0,1459.0,1.0,0.65,0.65,8.0,98.0,2.650509895536723,26.0,0.01782042494859493,0.9490196108818054,0.5686274766921997,0.4901960790157318,69.79672127227347,34.740979590732024,26.39658650936458,69.88600301567918,34.566027918891415,26.15828431945441,17.43666584023431,31.08674133397176,1.0248436065149609,1.8986544720410277,0.5882116288341175,37.227977627628945,43.631587666162545,0.5452893062708271,,0.0,,,,,
full,ylm,38,cm,ym,CMY+neutral,1,DSC_4534ylm.tif,0.5,0.0,0.5,,0.5,0.5,0.5,0.0,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,6.0,5.0,5.0,2089.0,9531.0,4005.0,2131.0,2089.0,2131.0,1.0,0.65,0.65,8.0,98.0,2.0679035328771276,42.0,0.019709056780854058,0.9372549057006836,0.529411792755127,0.4901960790157318,67.45802923630536,38.64249327689423,23.153728993226874,67.47492921194583,38.62109229501259,23.093066967523296,12.604666269128026,21.178262227852954,0.801558397033341,1.5324504464161002,0.4651275828206483,30.929110627726402,45.048168141963444,0.5452893062708271,,0.0,,,,,
full,ylm,39,cmcmy,ymyml,CMY+neutral,1,DSC_4534ylm.tif,0.4,0.2,0.4,,0.4,0.4,0.5,0.17320508075688773,0.8627450980392156,0.5466666666666666,0.38745098039215686,65.51257230869986,26.600663472772013,34.37126277945508,6.0,5.0,5.0,3171.0,13819.0,5900.0,3236.0,3171.0,3236.0,1.0,0.65,0.65,8.0,98.0,6.691240476653582,65.0,0.020086526576019777,0.8352941274642944,0.6313725709915161,0.5372549295425415,70.67155738122285,16.29537404021092,19.78293601830352,70.4107302435537,16.350699365020958,19.915732505194775,8.137599923156026,18.591218221448027,3.517910183341733,5.328395630640585,1.5287288576185794,50.52142383658622,25.630134073287067,0.5452893062708271,,0.2,,,,,
full,ylm,40,cmcmm,ymymm,CMY+neutral,1,DSC_4534ylm.tif,0.4,0.0,0.6,,0.4,0.6,0.6,0.0,0.8588235294117647,0.4086274509803922,0.3529411764705882,57.792720015896336,43.79980661784777,29.401577379574974,6.0,5.0,5.0,1472.0,7127.0,3083.0,1501.0,1472.0,1501.0,1.0,0.65,0.65,8.0,98.0,3.366926336355162,29.0,0.019320453031312457,0.929411768913269,0.5137255191802979,0.5215686559677124,66.42839534099086,40.497812741410016,16.865067193008,66.41532097213343,40.664287859439604,16.772223267776422,9.84760418671811,15.576974659361053,1.431099393507866,2.550033528238962,0.7682760480753448,22.608988740013103,43.86916147207496,0.5452893062708271,,0.0,,,,,
full,ylm,41,cmm,ymm,CMY+neutral,1,DSC_4534ylm.tif,0.3333333333333333,0.0,0.6666666666666666,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,6.0,5.0,5.0,1553.0,7592.0,3226.0,1583.0,1553.0,1583.0,1.0,0.65,0.65,8.0,98.0,2.552783294854809,30.0,0.018951358180669616,0.9215686321258545,0.501960813999176,0.5333333611488342,65.72450116113437,41.86695688097702,14.011854917301214,65.68060186075346,41.99721663963839,14.093447310700196,10.01389163381938,14.405897793309133,0.6858943301109596,1.806327341518868,0.5995018423326659,18.50414390998452,44.149452507331134,0.5452893062708271,,0.0,,,,,
full,ylm,42,cmcmym,ymymlm,CMY+neutral,1,DSC_4534ylm.tif,0.3333333333333333,0.16666666666666666,0.5,,0.3333333333333333,0.5,0.5833333333333334,0.14433756729740643,0.8464052287581699,0.47189542483660135,0.42091503267973857,60.92179541790972,35.81178909404509,23.590504755457232,6.0,5.0,5.0,3560.0,15158.0,6433.0,3633.0,3560.0,3633.0,1.0,0.65,0.65,8.0,98.0,8.255580032248094,73.0,0.020093586567575008,0.8392156958580017,0.572549045085907,0.5333333611488342,66.8456730503433,23.794674774441773,15.766872337806092,67.79715194741503,23.186014969156847,15.187095180208026,7.417257691008993,15.514914984652146,4.072111643477976,6.9373659909806555,1.9077199963855203,33.529326456195804,28.544365660111115,0.5452893062708271,,0.16666666666666666,,,,,
full,ylm,43,cmmm,ymmm,CMY+neutral,1,DSC_4534ylm.tif,0.25,0.0,0.75,,0.25,0.75,0.75,0.0,0.8235294117647058,0.29215686274509806,0.4411764705882353,51.668565525830644,56.21727015606698,7.685778968975887,6.0,5.0,5.0,1081.0,5701.0,2449.0,1104.0,1081.0,1104.0,1.0,0.65,0.65,8.0,98.0,2.895976690995909,23.0,0.020833333333333332,0.9176470637321472,0.4901960790157318,0.5607843399047852,65.03164548767863,43.613923069361405,9.202805912570454,64.93167534944605,43.67086359558417,9.39931260843951,12.742055158357427,18.4314306173532,1.3911014444368246,2.4881679208532823,0.7031818573200073,11.914981075772744,44.57427421915714,0.5452893062708271,,0.0,,,,,
full,ylm,44,cmmmm,ymmmm,CMY+neutral,1,DSC_4534ylm.tif,0.2,0.0,0.8,,0.2,0.8,0.8,0.0,0.8117647058823529,0.25333333333333335,0.47058823529411764,49.9300161110031,59.96278169082675,0.597488729997786,6.0,5.0,5.0,527.0,3952.0,1723.0,534.0,527.0,534.0,1.0,0.65,0.65,8.0,98.0,5.943667465554816,7.0,0.013108614232209739,0.9137254953384399,0.4745098054409027,0.5921568870544434,64.29655232911504,46.16048803883244,4.10197276799642,64.22211970309412,46.223296297935306,4.031141219958879,13.927896727917807,20.22824958652607,1.7412863301662405,3.364091565164887,1.1065262860429006,5.0781525637111145,46.34238704008003,0.5452893062708271,,0.0,,,,,
full,ylm,45,cmmmmm,ymmmmm,CMY+neutral,1,DSC_4534ylm.tif,0.16666666666666666,0.0,0.8333333333333334,,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.8039215686274509,0.22745098039215692,0.4901960784313726,48.87116714116331,62.29780497489007,-4.023754337227636,6.0,5.0,5.0,1836.0,9018.0,3835.0,1873.0,1836.0,1873.0,1.0,0.65,0.65,8.0,98.0,5.5405416658647635,37.0,0.019754404698344902,0.9098039269447327,0.4627451002597809,0.6039215922355652,63.740435810060035,47.868488886829624,1.7496732880557975,63.91313232780987,47.368420461278106,1.874437482550109,14.658112720921624,21.508900019791334,2.5856589749479775,4.032524364642936,1.2343521647689923,2.093324606993974,47.900454955286875,0.5452893062708271,,0.0,,,,,
full,ylm,46,m,m,CMY+neutral,1,DSC_4534ylm.tif,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,6.0,5.0,5.0,644.0,4789.0,2056.0,657.0,644.0,657.0,1.0,0.65,0.65,8.0,98.0,1.3487697635115417,13.0,0.0197869101978691,0.9098039269447327,0.4156862795352936,0.6784313917160034,62.070587882352825,55.81327245763984,-12.60367172926351,61.98060293095562,55.97449567454845,-12.510504381429893,17.517764261226215,26.411415303567832,0.38702209753637123,0.9576703795689194,0.30608604487261976,347.2749852752179,57.21865013690706,0.5452893062708271,,0.0,,,,,
full,ylm,47,cmym,ymlm,CMY+neutral,1,DSC_4534ylm.tif,0.25,0.25,0.5,,0.25,0.5,0.625,0.21650635094610965,0.8284313725490196,0.4647058823529412,0.48431372549019613,60.25448184762803,36.66786885741441,13.354845898649458,6.0,5.0,5.0,2173.0,11057.0,4694.0,2218.0,2173.0,2218.0,1.0,0.65,0.65,8.0,98.0,5.990274350966432,45.0,0.02028854824165915,0.8156862854957581,0.615686297416687,0.6039215922355652,69.32187019154806,18.369346600267676,8.754582411670487,68.86279862901618,18.71874372981138,8.793646919131458,11.270569385353893,20.933606290469477,2.9395503028129095,5.19192607008899,1.4747039073403334,25.48183804746003,20.34884782299715,0.5452893062708271,,0.25,,,,,
full,ylm,48,cmmym,ymmlm,CMY+neutral,1,DSC_4534ylm.tif,0.2,0.2,0.6,,0.2,0.6,0.7,0.17320508075688773,0.8156862745098039,0.3913725490196079,0.5050980392156863,56.15684084902975,45.65177346844157,4.399739729279228,6.0,5.0,5.0,2472.0,12649.0,5435.0,2520.0,2472.0,2520.0,1.0,0.65,0.65,8.0,98.0,6.394669165869896,48.0,0.01904761904761905,0.8235294222831726,0.5843137502670288,0.6039215922355652,67.54946315674175,23.89540250574726,6.228559081822804,67.34437277484058,23.92158223046928,6.704205912565449,13.211495884636493,24.626735486799365,4.057529926946001,5.517786467113112,1.3714777527045015,14.609594145969481,24.6938293739029,0.5452893062708271,,0.2,,,,,
full,ylm,49,cmmmym,ymmmlm,CMY+neutral,1,DSC_4534ylm.tif,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.16666666666666666,0.6666666666666666,0.75,0.14433756729740643,0.80718954248366,0.342483660130719,0.5189542483660131,53.65044310171939,51.31813887115272,-1.3666080103440281,6.0,5.0,5.0,4158.0,17278.0,7371.0,4234.0,4158.0,4234.0,1.0,0.65,0.65,8.0,98.0,6.952835552963225,76.0,0.017949929145016533,0.8274509906768799,0.5372549295425415,0.5901961326599121,64.86690932443008,29.105852643746655,3.8939236281580247,65.99330715693073,28.231606909758995,4.551736423441819,13.146729241243065,25.433599176937268,3.903018287839147,6.464250498140228,1.770118374464618,7.620062882362447,29.36517153604626,0.5452893062708271,,0.16666666666666666,,,,,
full,ylm,50,mmmmmy,mmmmml,CMY+neutral,1,DSC_4534ylm.tif,0.0,0.16666666666666666,0.8333333333333334,,0.0,0.8333333333333334,0.9166666666666667,0.14433756729740643,0.7679738562091503,0.2130718954248366,0.6169934640522876,48.04715538237333,65.01484073749869,-24.861311506833616,6.0,5.0,5.0,1502.0,8919.0,3803.0,1533.0,1502.0,1533.0,1.0,0.65,0.65,8.0,98.0,9.988505555577811,31.0,0.020221787345075015,0.8196078538894653,0.48627451062202454,0.6823529601097107,62.270375488533354,38.87849935054322,-12.449394257597724,63.54041449660002,38.3703697173632,-12.271321863808108,15.83250484136396,32.24071992195018,4.377765877268046,8.204351284432793,2.4146637145940133,342.24426756206907,40.82309553587647,0.5452893062708271,,0.16666666666666666,,,,,
full,ylm,51,mmmmy,mmmml,CMY+neutral,1,DSC_4534ylm.tif,0.0,0.2,0.8,,0.0,0.8,0.9,0.17320508075688773,0.7686274509803921,0.23607843137254902,0.6227450980392157,48.86873119968806,63.20287740701252,-24.46009316180198,6.0,5.0,5.0,265.0,3937.0,1676.0,271.0,265.0,271.0,1.0,0.65,0.65,8.0,98.0,7.4606410479597685,6.0,0.02214022140221402,0.8156862854957581,0.5333333611488342,0.7019608020782471,65.03420852226238,33.78264324785169,-11.175987152487155,64.74189773850942,34.190251730996636,-11.190188458628567,17.776555057374345,36.101804768089266,5.738872078375507,6.782188795837562,2.35798461701211,341.6947317569337,35.58327800588609,0.5452893062708271,,0.2,,,,,
full,ylm,52,mmmy,mmml,CMY+neutral,1,DSC_4534ylm.tif,0.0,0.25,0.75,,0.0,0.75,0.875,0.21650635094610965,0.7696078431372548,0.27058823529411763,0.6313725490196078,50.21783700971264,60.19646024433661,-23.676094231395204,6.0,5.0,5.0,751.0,5707.0,2450.0,767.0,751.0,767.0,1.0,0.65,0.65,8.0,98.0,6.6413812233232585,16.0,0.020860495436766623,0.8078431487083435,0.5568627715110779,0.7058823704719543,66.34010510343656,30.005028401243916,-9.857557946367068,66.16979767375622,29.711944863160486,-9.837570725653132,17.954017280607026,36.91073055742272,3.329578727314174,6.037208909389825,1.863121571565275,341.81308643613596,31.58279876808638,0.5452893062708271,,0.25,,,,,
full,ylm,53,mmy,mml,CMY+neutral,1,DSC_4534ylm.tif,0.0,0.3333333333333333,0.6666666666666666,,0.0,0.6666666666666666,0.8333333333333333,0.28867513459481287,0.7712418300653594,0.3281045751633987,0.6457516339869281,52.7536654284103,54.518865235422986,-21.924235144084527,6.0,5.0,5.0,1252.0,7535.0,3219.0,1278.0,1252.0,1278.0,1.0,0.65,0.65,8.0,98.0,3.0646853237726264,26.0,0.02034428794992175,0.7882353067398071,0.5882353186607361,0.7058823704719543,67.77390685337167,23.67997481609052,-7.884565284449363,67.67696823073491,23.642814724802783,-7.846286463787383,17.683055384679474,37.06422998697355,1.3138718002827474,2.442477622332249,0.7567060091746034,341.58412857123767,24.958116455682816,0.5452893062708271,,0.3333333333333333,,,,,
full,ylm,54,cmymym,ymlmlm,CMY+neutral,1,DSC_4534ylm.tif,0.16666666666666666,0.3333333333333333,0.5,,0.16666666666666666,0.5,0.6666666666666666,0.28867513459481287,0.8104575163398692,0.45751633986928103,0.5477124183006536,59.661419139756376,37.874210479640624,3.1135477245782806,6.0,5.0,5.0,3459.0,15192.0,6480.0,3530.0,3459.0,3530.0,1.0,0.65,0.65,8.0,98.0,8.064440159540917,71.0,0.020113314447592068,0.7921568751335144,0.6313725709915161,0.6470588445663452,70.04335604543473,16.157787707065218,3.812585571849958,69.48374361032452,16.492500757047114,4.366609199695245,13.415797112419591,24.080620545630385,3.341445110008567,6.523375690938736,1.8417800941030849,13.276645157242001,16.60150331534064,0.5452893062708271,,0.3333333333333333,,,,,
full,ylm,55,mmymy,mmlml,CMY+neutral,1,DSC_4534ylm.tif,0.0,0.4,0.6,,0.0,0.6,0.8,0.34641016151377546,0.7725490196078431,0.37411764705882355,0.6572549019607843,55.012335835835785,49.49240915014885,-20.17017298832242,6.0,5.0,5.0,1112.0,7135.0,3053.0,1135.0,1112.0,1135.0,1.0,0.65,0.65,8.0,98.0,5.1439202925825,23.0,0.02026431718061674,0.7764706015586853,0.6196078658103943,0.7098039388656616,69.47241328146717,18.36921170368283,-6.238446254701968,69.2323260744946,18.92703302641044,-6.3429674953496935,17.927352994616367,37.03836212369064,2.529499165715748,4.186240699621906,1.2009844216864807,341.2417801733387,19.39964304536357,0.5452893062708271,,0.4,,,,,
full,ynm,1,my,mn,CMY+neutral,1,DSC_4541ynm.tif,0.0,0.5,0.5,,0.0,0.5,0.75,0.4330127018922193,0.6529411764705881,0.32941176470588235,0.580392156862745,47.805157734402606,42.521479006203236,-20.047639669346818,6.0,5.0,5.0,1833.0,9557.0,4058.0,1871.0,1833.0,1871.0,1.0,0.65,0.65,8.0,98.0,2.8265365031122966,38.0,0.020309994655264563,0.5921568870544434,0.4313725531101227,0.5333333611488342,51.16846820927648,20.968263295806256,-8.223902915027793,51.18813877172799,20.84108708347992,-8.22440593501323,10.25658305594916,24.812370214164027,1.1983689208269073,2.182062372698378,0.623388540731076,338.58453305711475,22.523335561103256,0.5408653846153846,,,0.5,,,,
full,ynm,2,cmy,ymn,CMY+neutral,1,DSC_4541ynm.tif,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,0.28867513459481287,0.7686274509803921,0.5111111111111111,0.38692810457516336,60.50437490902212,21.767943245449896,27.4390464821632,6.0,5.0,5.0,4201.0,16618.0,7155.0,4287.0,4201.0,4287.0,1.0,0.65,0.65,8.0,98.0,8.805223104734706,86.0,0.02006064847212503,0.6549019813537598,0.5176470875740051,0.4313725531101227,57.932760099334885,10.08475500078604,17.179840316371564,58.1363126196401,9.923387501495512,17.343891673356268,7.972972488548023,15.759486077974483,3.036651525266332,6.002553139519335,1.8043717081926938,59.58659783471995,19.921074185944512,0.5408653846153846,,,0.3333333333333333,,,,
full,ynm,3,cmymy,ymnmn,CMY+neutral,1,DSC_4541ynm.tif,0.2,0.4,0.4,,0.2,0.4,0.6000000000000001,0.34641016151377546,0.7223529411764705,0.43843137254901965,0.464313725490196,55.153751038111196,29.45370055372387,8.6222482131719,6.0,5.0,5.0,2929.0,13867.0,5870.0,2989.0,2929.0,2989.0,1.0,0.65,0.65,8.0,98.0,14.02020283686149,60.0,0.020073603211776515,0.6196078658103943,0.47843137383461,0.4627451002597809,54.62630351112786,12.680861826255219,8.40730776424361,55.11946332465261,12.672753415030652,8.573209838395856,9.884105659501559,16.78250634643046,5.87241297834337,10.388263208467427,3.12843898718032,33.54405290798286,15.214699487643118,0.5408653846153846,,,0.4,,,,
full,ynm,4,mymyy,mnmnn,CMY+neutral,1,DSC_4541ynm.tif,0.0,0.6,0.4,,0.0,0.4,0.7,0.5196152422706631,0.6305882352941176,0.3756862745098039,0.5788235294117646,49.51110263516371,34.24933449875767,-17.265374749468055,6.0,5.0,5.0,1081.0,7229.0,3051.0,1104.0,1081.0,1104.0,1.0,0.65,0.65,8.0,98.0,3.7948924789317338,23.0,0.020833333333333332,0.5647059082984924,0.43921568989753723,0.5176470875740051,50.72601564803651,15.997598398250046,-6.138270036314286,50.74471056751344,15.849583731650029,-6.120289939738719,9.879672211492489,21.41061287326707,1.4142773994304225,2.7990758145243295,0.7719325275839881,339.0082183757785,17.13480415850751,0.5408653846153846,,,0.6,,,,
full,ynm,5,myy,mnn,CMY+neutral,1,DSC_4541ynm.tif,0.0,0.6666666666666666,0.3333333333333333,,0.0,0.3333333333333333,0.6666666666666666,0.5773502691896257,0.6156862745098038,0.40653594771241836,0.5777777777777777,50.827170867956525,28.48030716878547,-15.147425241078327,6.0,5.0,5.0,1254.0,7497.0,3180.0,1271.0,1254.0,1271.0,1.0,0.65,0.65,8.0,98.0,3.680634566422189,17.0,0.013375295043273014,0.5490196347236633,0.4470588266849518,0.5098039507865906,50.85000994786023,12.637845996659152,-4.922431465317056,50.62962669023646,12.717222583652667,-4.9641097371100695,9.887999330727393,18.855625031492792,1.4286940408414808,2.7827562568480717,0.7995716376401075,338.719123986128,13.562650292845317,0.5408653846153846,,,0.6666666666666666,,,,
full,ynm,6,cymymy,ynmnmn,CMY+neutral,1,DSC_4541ynm.tif,0.16666666666666666,0.5,0.3333333333333333,,0.16666666666666666,0.3333333333333333,0.5833333333333333,0.4330127018922193,0.6921568627450979,0.4588235294117647,0.4823529411764705,55.525724820685625,24.213840502053664,6.339824475109657,6.0,5.0,5.0,3619.0,15173.0,6443.0,3693.0,3619.0,3693.0,1.0,0.65,0.65,8.0,98.0,18.60235444223151,74.0,0.020037909558624424,0.5882353186607361,0.47058823704719543,0.47058823704719543,53.34200259193723,11.11140363213442,3.9053665948148186,53.909520749242255,10.319116624592398,5.256412543317308,8.760827082802953,13.504409645500193,6.268640293062765,14.70418110517652,4.4682023831401665,19.36523576807764,11.777740823948601,0.5408653846153846,,,0.5,,,,
full,ynm,7,myyy,mnnn,CMY+neutral,1,DSC_4541ynm.tif,0.0,0.75,0.25,,0.0,0.25,0.625,0.649519052838329,0.5970588235294116,0.4450980392156863,0.5764705882352941,52.65165932914287,21.092189602569754,-12.242675339448228,6.0,5.0,5.0,740.0,5773.0,2425.0,755.0,740.0,755.0,1.0,0.65,0.65,8.0,98.0,4.748618692890045,15.0,0.019867549668874173,0.529411792755127,0.4470588266849518,0.501960813999176,50.61900433994604,10.068618618534531,-4.248810391699576,50.64347424970968,10.166255611838091,-4.282901386091488,8.685367155041137,13.76781320137714,2.0621929338442615,3.6412869004712944,0.9444472099118008,337.1209636428899,10.928379140115632,0.5408653846153846,,,0.75,,,,
full,ynm,8,myyyy,mnnnn,CMY+neutral,1,DSC_4541ynm.tif,0.0,0.8,0.2,,0.0,0.2,0.6000000000000001,0.6928203230275509,0.5858823529411763,0.4682352941176471,0.5756862745098038,53.83252918446905,16.609472422440042,-10.379417915150535,6.0,5.0,5.0,253.0,3955.0,1673.0,254.0,253.0,254.0,1.0,0.65,0.65,8.0,98.0,6.2843804222811634,1.0,0.003937007874015748,0.501960813999176,0.45490196347236633,0.48235294222831726,50.022705648172405,5.967962240458258,-1.7552215983436037,50.02630049700812,6.142038519596776,-2.0009572434887315,10.677511403902312,14.217357575926973,2.533442217554867,4.865274995987314,1.5154202762080204,343.61100232896877,6.220721514649841,0.5408653846153846,,,0.8,,,,
full,ynm,9,myyyyy,mnnnnn,CMY+neutral,1,DSC_4541ynm.tif,0.0,0.8333333333333334,0.16666666666666666,,0.0,0.16666666666666666,0.5833333333333334,0.7216878364870322,0.5784313725490194,0.4836601307189543,0.5751633986928103,54.65242362331111,13.614610296575236,-9.092823493895974,6.0,5.0,5.0,1666.0,9038.0,3818.0,1696.0,1666.0,1696.0,1.0,0.65,0.65,8.0,98.0,5.892296957622237,30.0,0.01768867924528302,0.5098039507865906,0.4588235318660736,0.4901960790157318,50.7791289790904,6.525099904412079,-2.67880331097744,50.820519346788394,6.865981380228118,-2.878475256832902,8.129612702543186,10.315193837656398,3.1209398925621628,4.746362479364663,1.3178676491859056,337.67997283126914,7.053574692413927,0.5408653846153846,,,0.8333333333333334,,,,
full,ynm,10,y,n,CMY+neutral,1,DSC_4541ynm.tif,0.0,1.0,0.0,,0.0,0.0,0.5,0.8660254037844386,0.5411764705882353,0.5607843137254902,0.5725490196078431,59.08831744726014,-1.2137183135860763,-2.223898189538698,6.0,5.0,5.0,498.0,4790.0,2044.0,508.0,498.0,0.0,0.0,0.65,0.65,8.0,98.0,1.7660793621781359,10.0,0.01968503937007874,0.4745098054409027,0.47058823704719543,0.47058823704719543,50.515932773863526,0.579181335338852,-0.2789517349857551,50.48799060262348,0.5811801512628301,-0.17818072341860391,8.751900557609638,8.971236528532637,0.7765777769866693,1.4271498536017264,0.4047672943574925,334.28308812330425,0.6428569744946838,0.5408653846153846,,,1.0,,,,
full,ynm,11,cymy,ynmn,CMY+neutral,1,DSC_4541ynm.tif,0.25,0.5,0.25,,0.25,0.25,0.5,0.4330127018922193,0.7117647058823529,0.5235294117647059,0.4333333333333333,59.830140565071105,15.35645018964199,19.612631425114067,6.0,5.0,5.0,2650.0,11063.0,4753.0,2705.0,2650.0,2705.0,1.0,0.65,0.65,8.0,98.0,10.007165294431427,55.0,0.02033271719038817,0.5960784554481506,0.5137255191802979,0.4431372582912445,56.31022169306273,5.036981270892915,11.981620193815823,56.06438677163532,5.080732736681028,12.108824715363612,9.444104968210388,13.30840336188939,5.3807144849628115,8.481236405624658,2.5492725812121018,67.19848861030925,12.997322908667812,0.5408653846153846,,,0.5,,,,
full,ynm,12,cymyy,ynmnn,CMY+neutral,1,DSC_4541ynm.tif,0.2,0.6,0.2,,0.2,0.2,0.5,0.5196152422706631,0.6776470588235293,0.5309803921568628,0.46117647058823524,59.5266967201207,11.664219397104214,15.026515544334295,6.0,5.0,5.0,2637.0,12457.0,5264.0,2690.0,2637.0,2690.0,1.0,0.65,0.65,8.0,98.0,12.389615788221697,53.0,0.01970260223048327,0.5568627715110779,0.4901960790157318,0.4431372582912445,53.569643789117904,3.594994805126206,8.735769642936297,54.0047263086936,3.616802094517218,8.959252950480387,9.828633459956265,11.839440406307526,7.520400853022309,10.972539155272663,3.266749091176348,67.63156863138869,9.446568631166121,0.5408653846153846,,,0.6,,,,
full,ynm,13,cymyyy,ynmnnn,CMY+neutral,1,DSC_4541ynm.tif,0.16666666666666666,0.6666666666666666,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.5,0.5773502691896257,0.6549019607843136,0.5359477124183006,0.4797385620915032,59.367259657504505,9.287323979878748,12.023945220526278,6.0,5.0,5.0,4193.0,17321.0,7294.0,4275.0,4193.0,4275.0,1.0,0.65,0.65,8.0,98.0,12.383287088683963,82.0,0.0191812865497076,0.5372549295425415,0.49803921580314636,0.4470588266849518,53.83146149834354,1.9857788048861513,7.162435510686516,53.29351046635369,2.274172903080168,7.536760099060767,9.648635008434262,10.372651534699015,7.525190747739991,11.140940956553418,3.23263317062094,74.50401395536971,7.432617298548223,0.5408653846153846,,,0.6666666666666666,,,,
full,ynm,14,cyyyyy,ynnnnn,CMY+neutral,1,DSC_4541ynm.tif,0.16666666666666666,0.8333333333333334,0.0,,0.16666666666666666,0.0,0.4166666666666667,0.7216878364870322,0.6176470588235293,0.6130718954248365,0.47712418300653586,63.75787527556774,-5.486869825152341,18.36147573397944,6.0,5.0,5.0,1645.0,8972.0,3812.0,1679.0,1645.0,1679.0,1.0,0.65,0.65,8.0,98.0,10.791978799938017,34.0,0.02025014889815366,0.501960813999176,0.501960813999176,0.43529412150382996,53.0663736489016,-3.1805889352489736,9.287388989278034,54.066226906855675,-3.8089472963118114,10.625132312187052,11.209576505611812,14.211480880840812,4.487137678292802,8.969085612073627,2.6506577376100746,108.90444480189007,9.816910930287136,0.5408653846153846,,,0.8333333333333334,,,,
full,ynm,15,cyyyy,ynnnn,CMY+neutral,1,DSC_4541ynm.tif,0.2,0.8,0.0,,0.2,0.0,0.4,0.6928203230275509,0.6329411764705881,0.6235294117647058,0.4580392156862745,64.71985701937079,-6.081445894802917,22.405802387216056,6.0,5.0,5.0,256.0,3974.0,1676.0,262.0,256.0,262.0,1.0,0.65,0.65,8.0,98.0,6.822597393458006,6.0,0.022900763358778626,0.5137255191802979,0.5117647647857666,0.4274509847164154,54.17488665646664,-3.6504902513460333,10.606138320593306,53.78801047946491,-3.8152955595771143,11.000506461186765,11.590880780182388,16.010559558620365,3.841450406445667,5.164050633317499,1.4950886210764112,108.99277449257698,11.216784260684086,0.5408653846153846,,,0.8,,,,
