symmetry_strategy,symmetry_key,replicate_count,symmetry_classes,panel_names,sub_gamut_names,region_indices,labels,stack_tokens,fC_median,fM_median,fY_median,measured_L,measured_a,measured_b,measured_R,measured_G,measured_B,measured_hex,replicate_deltaE00_median,replicate_deltaE00_p90,replicate_deltaE00_max,example_global_label
center_replicates,panel_02_down|corner_2|c0.666667_m0.333333_y0.000000,1,,panel_02_down,corner_2,19,gamut_019_ccm,ccm,0.6666666666666666,0.3333333333333333,0.0,80.64327881162882,-11.13467048073935,79.01223710284914,0.85882354,0.79607844,0.08235294,#dbcb15,0.0,0.0,0.0,panel_02_down__corner_2::gamut_019_ccm
center_replicates,panel_02_down|corner_2|c0.750000_m0.000000_y0.250000,1,,panel_02_down,corner_2,14,gamut_014_ccyc,ccyc,0.75,0.0,0.25,55.041366137236864,24.42252600501907,46.102259804882415,0.7411765,0.44509804,0.19607843,#bd7232,0.0,0.0,0.0,panel_02_down__corner_2::gamut_014_ccyc
center_replicates,panel_02_down|corner_2|c0.750000_m0.250000_y0.000000,1,,panel_02_down,corner_2,18,gamut_018_ccmc,ccmc,0.75,0.25,0.0,80.99266480737805,-11.11928005337104,79.1705779083968,0.8627451,0.8,0.08235294,#dccc15,0.0,0.0,0.0,panel_02_down__corner_2::gamut_018_ccmc
center_replicates,panel_02_down|corner_2|c0.800000_m0.000000_y0.200000,1,,panel_02_down,corner_2,15,gamut_015_ccycc,ccycc,0.8,0.0,0.2,56.82716927393343,20.720546879468337,49.90252094919428,0.74705887,0.4745098,0.18431373,#bf792f,0.0,0.0,0.0,panel_02_down__corner_2::gamut_015_ccycc
center_replicates,panel_02_down|corner_2|c0.800000_m0.200000_y0.000000,1,,panel_02_down,corner_2,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,80.64125388240235,-11.044400925836309,78.86328556431498,0.85882354,0.79607844,0.08235294,#dbcb15,0.0,0.0,0.0,panel_02_down__corner_2::gamut_017_ccmcc
center_replicates,panel_02_down|corner_2|c1.000000_m0.000000_y0.000000,1,,panel_02_down,corner_2,16,gamut_016_c,c,1.0,0.0,0.0,78.53843189424406,-8.787012506219883,77.12417097628284,0.84705883,0.76862746,0.08235294,#d8c415,0.0,0.0,0.0,panel_02_down__corner_2::gamut_016_c
center_replicates,panel_02_down|corner_3|c0.000000_m0.000000_y1.000000,1,,panel_02_down,corner_3,6,gamut_006_y,y,0.0,0.0,1.0,85.7322839406227,-1.4192804817346194,3.937658926281995,0.84313726,0.84313726,0.8117647,#d7d7cf,0.0,0.0,0.0,panel_02_down__corner_3::gamut_006_y
center_replicates,panel_02_down|corner_3|c0.000000_m0.200000_y0.800000,1,,panel_02_down,corner_3,5,gamut_005_yymyy,yymyy,0.0,0.2,0.8,57.76261308033645,34.200674495319326,-9.59882457558252,0.7411765,0.45490196,0.6117647,#bd749c,0.0,0.0,0.0,panel_02_down__corner_3::gamut_005_yymyy
center_replicates,panel_02_down|corner_3|c0.000000_m0.250000_y0.750000,1,,panel_02_down,corner_3,4,gamut_004_ymyy,ymyy,0.0,0.25,0.75,54.38485639121249,40.372652548691136,-10.57003437529669,0.73333335,0.4,0.5862745,#bb6695,0.0,0.0,0.0,panel_02_down__corner_3::gamut_004_ymyy
center_replicates,panel_02_down|corner_3|c0.000000_m0.333333_y0.666667,1,,panel_02_down,corner_3,3,gamut_003_myy,myy,0.0,0.3333333333333333,0.6666666666666666,51.75104528164887,45.11339153985966,-12.180898406000251,0.7294118,0.35686275,0.5686275,#ba5b91,0.0,0.0,0.0,panel_02_down__corner_3::gamut_003_myy
center_replicates,panel_02_down|corner_3|c0.000000_m0.400000_y0.600000,1,,panel_02_down,corner_3,2,gamut_002_mymyy,mymyy,0.0,0.4,0.6,50.9273907780929,46.840745798203486,-11.74582335539669,0.73333335,0.3372549,0.56078434,#bb568f,0.0,0.0,0.0,panel_02_down__corner_3::gamut_002_mymyy
center_replicates,panel_02_down|corner_3|c0.000000_m0.500000_y0.500000,1,,panel_02_down,corner_3,1,gamut_001_my,my,0.0,0.5,0.5,49.642499543995726,50.23937399255224,-10.992711728324789,0.7372549,0.30980393,0.5411765,#bc4f8a,0.0,0.0,0.0,panel_02_down__corner_3::gamut_001_my
center_replicates,panel_02_down|corner_3|c0.000000_m0.600000_y0.400000,1,,panel_02_down,corner_3,30,gamut_030_mmymy,mmymy,0.0,0.6,0.4,47.77023582846829,52.475766499994194,-10.236348195458444,0.7294118,0.2784314,0.5176471,#ba4784,0.0,0.0,0.0,panel_02_down__corner_3::gamut_030_mmymy
center_replicates,panel_02_down|corner_3|c0.000000_m0.666667_y0.333333,1,,panel_02_down,corner_3,29,gamut_029_mmy,mmy,0.0,0.6666666666666666,0.3333333333333333,47.21991836843545,53.514193484344496,-9.85491308912192,0.7294118,0.26666668,0.50980395,#ba4482,0.0,0.0,0.0,panel_02_down__corner_3::gamut_029_mmy
center_replicates,panel_02_down|corner_3|c0.000000_m0.750000_y0.250000,1,,panel_02_down,corner_3,28,gamut_028_mmym,mmym,0.0,0.75,0.25,45.66718560630848,54.28538063806201,-8.883611566840344,0.72156864,0.24313726,0.4882353,#b83e7d,0.0,0.0,0.0,panel_02_down__corner_3::gamut_028_mmym
center_replicates,panel_02_down|corner_3|c0.000000_m0.800000_y0.200000,1,,panel_02_down,corner_3,27,gamut_027_mmymm,mmymm,0.0,0.8,0.2,44.50410918697416,54.020957601107646,-7.252585238189391,0.7058824,0.23137255,0.46666667,#b43b77,0.0,0.0,0.0,panel_02_down__corner_3::gamut_027_mmymm
center_replicates,panel_02_down|corner_3|c0.000000_m1.000000_y0.000000,1,,panel_02_down,corner_3,26,gamut_026_m,m,0.0,1.0,0.0,42.26511489801976,56.13972100658837,-5.105670812201796,0.69411767,0.19215687,0.43137255,#b1316e,0.0,0.0,0.0,panel_02_down__corner_3::gamut_026_m
center_replicates,panel_02_down|corner_3|c0.200000_m0.000000_y0.800000,1,,panel_02_down,corner_3,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,62.863660371596055,-5.4462925107145725,-26.58668956341945,0.42352942,0.6156863,0.78039217,#6c9dc7,0.0,0.0,0.0,panel_02_down__corner_3::gamut_007_yycyy
center_replicates,panel_02_down|corner_3|c0.200000_m0.800000_y0.000000,1,,panel_02_down,corner_3,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,35.67799040577867,42.64671943753637,-20.87617662010316,0.52156866,0.20784314,0.4627451,#853576,0.0,0.0,0.0,panel_02_down__corner_3::gamut_025_mmcmm
center_replicates,panel_02_down|corner_3|c0.250000_m0.000000_y0.750000,1,,panel_02_down,corner_3,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,60.55279407778947,-4.649531513366389,-30.36873027004692,0.3764706,0.5921569,0.78039217,#6097c7,0.0,0.0,0.0,panel_02_down__corner_3::gamut_008_ycyy
center_replicates,panel_02_down|corner_3|c0.250000_m0.750000_y0.000000,1,,panel_02_down,corner_3,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,35.101706298636614,40.38248150981413,-23.463799943949937,0.49411765,0.21568628,0.4745098,#7e3779,0.0,0.0,0.0,panel_02_down__corner_3::gamut_024_mcmm
center_replicates,panel_02_down|corner_3|c0.333333_m0.000000_y0.666667,1,,panel_02_down,corner_3,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,58.74365546652034,-3.5264068411043903,-33.95996844928848,0.33529413,0.57254905,0.78431374,#5692c8,0.0,0.0,0.0,panel_02_down__corner_3::gamut_009_cyy
center_replicates,panel_02_down|corner_3|c0.333333_m0.666667_y0.000000,1,,panel_02_down,corner_3,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,34.232574809039434,36.80999614213429,-27.68586683423005,0.45490196,0.22352941,0.49019608,#74397d,0.0,0.0,0.0,panel_02_down__corner_3::gamut_023_cmm
center_replicates,panel_02_down|corner_3|c0.400000_m0.000000_y0.600000,1,,panel_02_down,corner_3,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,57.63062922857959,-2.819183536177272,-36.6849934842191,0.30588236,0.56078434,0.7921569,#4e8fca,0.0,0.0,0.0,panel_02_down__corner_3::gamut_010_cycyy
center_replicates,panel_02_down|corner_3|c0.400000_m0.600000_y0.000000,1,,panel_02_down,corner_3,22,gamut_022_cmcmm,cmcmm,0.4,0.6,0.0,33.57038112936342,34.08168676887004,-29.737375217423622,0.42745098,0.22745098,0.49803922,#6d3a7f,0.0,0.0,0.0,panel_02_down__corner_3::gamut_022_cmcmm
center_replicates,panel_02_down|corner_3|c0.500000_m0.000000_y0.500000,1,,panel_02_down,corner_3,11,gamut_011_cy,cy,0.5,0.0,0.5,56.5014992802014,-1.93144710461568,-39.61946881338228,0.27450982,0.54901963,0.8,#468ccc,0.0,0.0,0.0,panel_02_down__corner_3::gamut_011_cy
center_replicates,panel_02_down|corner_3|c0.500000_m0.500000_y0.000000,1,,panel_02_down,corner_3,21,gamut_021_cm,cm,0.5,0.5,0.0,33.49981306107206,31.765938952054512,-33.30770742956084,0.39607844,0.23921569,0.5176471,#653d84,0.0,0.0,0.0,panel_02_down__corner_3::gamut_021_cm
center_replicates,panel_02_down|corner_3|c0.600000_m0.000000_y0.400000,1,,panel_02_down,corner_3,12,gamut_012_ccycy,ccycy,0.6,0.0,0.4,54.249306356624444,-0.0023530362462942,-42.90154425030786,0.23137255,0.5254902,0.79607844,#3b86cb,0.0,0.0,0.0,panel_02_down__corner_3::gamut_012_ccycy
center_replicates,panel_02_down|corner_3|c0.600000_m0.400000_y0.000000,1,,panel_02_down,corner_3,20,gamut_020_ccmcm,ccmcm,0.6,0.4,0.0,35.4412771858148,27.195204121594703,-37.814329524224966,0.3647059,0.27450982,0.5647059,#5d4690,0.0,0.0,0.0,panel_02_down__corner_3::gamut_020_ccmcm
center_replicates,panel_02_down|corner_3|c0.666667_m0.000000_y0.333333,1,,panel_02_down,corner_3,13,gamut_013_ccy,ccy,0.6666666666666666,0.0,0.3333333333333333,53.38683558142717,1.194639604445602,-44.48261087697853,0.21568628,0.5137255,0.8,#3783cc,0.0,0.0,0.0,panel_02_down__corner_3::gamut_013_ccy
center_replicates,panel_02_down|corner_3|c0.666667_m0.333333_y0.000000,1,,panel_02_down,corner_3,19,gamut_019_ccm,ccm,0.6666666666666666,0.3333333333333333,0.0,36.48013230690504,24.046158958414665,-39.21004348412702,0.34509805,0.29411766,0.58431375,#584b95,0.0,0.0,0.0,panel_02_down__corner_3::gamut_019_ccm
center_replicates,panel_02_down|corner_3|c0.750000_m0.000000_y0.250000,1,,panel_02_down,corner_3,14,gamut_014_ccyc,ccyc,0.75,0.0,0.25,51.88975278326215,2.3831466212558827,-46.01110099969885,0.19215687,0.49803922,0.7921569,#317fca,0.0,0.0,0.0,panel_02_down__corner_3::gamut_014_ccyc
center_replicates,panel_02_down|corner_3|c0.750000_m0.250000_y0.000000,1,,panel_02_down,corner_3,18,gamut_018_ccmc,ccmc,0.75,0.25,0.0,38.31522816291178,20.77364806780141,-43.25190598438361,0.30588236,0.32156864,0.6313726,#4e52a1,0.0,0.0,0.0,panel_02_down__corner_3::gamut_018_ccmc
center_replicates,panel_02_down|corner_3|c0.800000_m0.000000_y0.200000,1,,panel_02_down,corner_3,15,gamut_015_ccycc,ccycc,0.8,0.0,0.2,51.99557848773816,2.4105305005680533,-46.56040151421536,0.18039216,0.49803922,0.79607844,#2e7fcb,0.0,0.0,0.0,panel_02_down__corner_3::gamut_015_ccycc
center_replicates,panel_02_down|corner_3|c0.800000_m0.200000_y0.000000,1,,panel_02_down,corner_3,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,40.34750196326768,18.205501039030818,-45.77302991967751,0.28235295,0.34901962,0.67058825,#4859ab,0.0,0.0,0.0,panel_02_down__corner_3::gamut_017_ccmcc
center_replicates,panel_02_down|corner_3|c1.000000_m0.000000_y0.000000,1,,panel_02_down,corner_3,16,gamut_016_c,c,1.0,0.0,0.0,50.73817921693134,5.656483079613084,-50.890554545348834,0.14509805,0.48235294,0.8156863,#257bd0,0.0,0.0,0.0,panel_02_down__corner_3::gamut_016_c
center_replicates,panel_03_up|corner_1|c0.000000_m0.000000_y1.000000,1,,panel_03_up,corner_1,6,gamut_006_y,y,0.0,0.0,1.0,43.45233335217053,8.015901712005835,-48.99217152883173,0.10980392,0.40392157,0.72156864,#1c67b8,0.0,0.0,0.0,panel_03_up__corner_1::gamut_006_y
center_replicates,panel_03_up|corner_1|c0.000000_m0.200000_y0.800000,1,,panel_03_up,corner_1,5,gamut_005_yymyy,yymyy,0.0,0.2,0.8,46.12115954468303,-22.311079056286708,-9.2284892784118,0.16078432,0.47058824,0.4862745,#29787c,0.0,0.0,0.0,panel_03_up__corner_1::gamut_005_yymyy
center_replicates,panel_03_up|corner_1|c0.000000_m0.250000_y0.750000,1,,panel_03_up,corner_1,4,gamut_004_ymyy,ymyy,0.0,0.25,0.75,47.10188012882883,-27.63059057479139,-0.1778872147686794,0.16862746,0.4862745,0.4392157,#2b7c70,0.0,0.0,0.0,panel_03_up__corner_1::gamut_004_ymyy
center_replicates,panel_03_up|corner_1|c0.000000_m0.333333_y0.666667,1,,panel_03_up,corner_1,3,gamut_003_myy,myy,0.0,0.3333333333333333,0.6666666666666666,48.38641653073407,-34.08077885740177,13.338344220351097,0.1882353,0.5058824,0.36078432,#30815c,0.0,0.0,0.0,panel_03_up__corner_1::gamut_003_myy
center_replicates,panel_03_up|corner_1|c0.000000_m0.400000_y0.600000,1,,panel_03_up,corner_1,2,gamut_002_mymyy,mymyy,0.0,0.4,0.6,50.276343563654606,-37.29017771592791,21.474670762028925,0.20784314,0.5294118,0.31764707,#358751,0.0,0.0,0.0,panel_03_up__corner_1::gamut_002_mymyy
center_replicates,panel_03_up|corner_1|c0.000000_m0.500000_y0.500000,1,,panel_03_up,corner_1,1,gamut_001_my,my,0.0,0.5,0.5,52.62752979201025,-40.57457592120295,34.11118955652533,0.24705882,0.5568628,0.24705882,#3f8e3f,0.0,0.0,0.0,panel_03_up__corner_1::gamut_001_my
center_replicates,panel_03_up|corner_1|c0.000000_m0.600000_y0.400000,1,,panel_03_up,corner_1,30,gamut_030_mmymy,mmymy,0.0,0.6,0.4,54.661009168949626,-40.71986151490767,40.381952121707386,0.2901961,0.5764706,0.21960784,#4a9338,0.0,0.0,0.0,panel_03_up__corner_1::gamut_030_mmymy
center_replicates,panel_03_up|corner_1|c0.000000_m0.666667_y0.333333,1,,panel_03_up,corner_1,29,gamut_029_mmy,mmy,0.0,0.6666666666666666,0.3333333333333333,56.41099829501962,-40.60181912599703,45.41314548578412,0.32156864,0.59411764,0.19411765,#529732,0.0,0.0,0.0,panel_03_up__corner_1::gamut_029_mmy
center_replicates,panel_03_up|corner_1|c0.000000_m0.750000_y0.250000,1,,panel_03_up,corner_1,28,gamut_028_mmym,mmym,0.0,0.75,0.25,59.26521724665776,-38.37963836832814,52.18750356091596,0.3882353,0.61960787,0.15686275,#639e28,0.0,0.0,0.0,panel_03_up__corner_1::gamut_028_mmym
center_replicates,panel_03_up|corner_1|c0.000000_m0.800000_y0.200000,1,,panel_03_up,corner_1,27,gamut_027_mmymm,mmymm,0.0,0.8,0.2,60.32757728897224,-36.02962481807512,56.854383323557066,0.42745098,0.627451,0.11960784,#6da01e,0.0,0.0,0.0,panel_03_up__corner_1::gamut_027_mmymm
center_replicates,panel_03_up|corner_1|c0.000000_m1.000000_y0.000000,1,,panel_03_up,corner_1,26,gamut_026_m,m,0.0,1.0,0.0,78.34506842115354,-8.91851898469781,78.31428479090381,0.84313726,0.76862746,0.039215688,#d7c40a,0.0,0.0,0.0,panel_03_up__corner_1::gamut_026_m
center_replicates,panel_03_up|corner_1|c0.200000_m0.000000_y0.800000,1,,panel_03_up,corner_1,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,37.478531173126925,0.852345114077252,-15.568144533204386,0.2901961,0.34901962,0.44313726,#4a5971,0.0,0.0,0.0,panel_03_up__corner_1::gamut_007_yycyy
center_replicates,panel_03_up|corner_1|c0.200000_m0.800000_y0.000000,1,,panel_03_up,corner_1,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,70.06096787168583,23.93268345589028,73.33546072453417,0.9372549,0.59607846,0.047058824,#ef980c,0.0,0.0,0.0,panel_03_up__corner_1::gamut_025_mmcmm
center_replicates,panel_03_up|corner_1|c0.250000_m0.000000_y0.750000,1,,panel_03_up,corner_1,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,35.97937780382754,2.2084150201242823,-7.217023725363503,0.32156864,0.32941177,0.38039216,#525461,0.0,0.0,0.0,panel_03_up__corner_1::gamut_008_ycyy
center_replicates,panel_03_up|corner_1|c0.250000_m0.750000_y0.000000,1,,panel_03_up,corner_1,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,69.40688950036186,27.599378353624083,72.80762562551512,0.9490196,0.5764706,0.050980393,#f2930d,0.0,0.0,0.0,panel_03_up__corner_1::gamut_024_mcmm
center_replicates,panel_03_up|corner_1|c0.333333_m0.000000_y0.666667,1,,panel_03_up,corner_1,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,35.186608841522634,3.931741553124535,2.0896101639420794,0.35686275,0.3137255,0.3137255,#5b5050,0.0,0.0,0.0,panel_03_up__corner_1::gamut_009_cyy
center_replicates,panel_03_up|corner_1|c0.333333_m0.666667_y0.000000,1,,panel_03_up,corner_1,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,66.78779892896337,33.772584025310415,70.54411206209384,0.94509804,0.53333336,0.0627451,#f18810,0.0,0.0,0.0,panel_03_up__corner_1::gamut_023_cmm
center_replicates,panel_03_up|corner_1|c0.400000_m0.000000_y0.600000,1,,panel_03_up,corner_1,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,36.6076310131192,6.810460989996825,8.41983085288941,0.4,0.32156864,0.28627452,#665249,0.0,0.0,0.0,panel_03_up__corner_1::gamut_010_cycyy
center_replicates,panel_03_up|corner_1|c0.400000_m0.600000_y0.000000,1,,panel_03_up,corner_1,22,gamut_022_cmcmm,cmcmm,0.4,0.6,0.0,66.08374173685338,35.825805781977635,69.54140063635002,0.9490196,0.5176471,0.07058824,#f28412,0.0,0.0,0.0,panel_03_up__corner_1::gamut_022_cmcmm
center_replicates,panel_03_up|corner_1|c0.500000_m0.000000_y0.500000,1,,panel_03_up,corner_1,11,gamut_011_cy,cy,0.5,0.0,0.5,37.36555546827511,12.043823119125635,20.142732932352622,0.45490196,0.3137255,0.21960784,#745038,0.0,0.0,0.0,panel_03_up__corner_1::gamut_011_cy
center_replicates,panel_03_up|corner_1|c0.500000_m0.500000_y0.000000,1,,panel_03_up,corner_1,21,gamut_021_cm,cm,0.5,0.5,0.0,64.5846116181579,39.82716140082968,68.12071104056253,0.9490196,0.4862745,0.08235294,#f27c15,0.0,0.0,0.0,panel_03_up__corner_1::gamut_021_cm
center_replicates,panel_03_up|corner_1|c0.600000_m0.000000_y0.400000,1,,panel_03_up,corner_1,12,gamut_012_ccycy,ccycy,0.6,0.0,0.4,39.06661593541428,17.261968152672004,27.129643876728714,0.50980395,0.3137255,0.19215687,#825031,0.0,0.0,0.0,panel_03_up__corner_1::gamut_012_ccycy
center_replicates,panel_03_up|corner_1|c0.600000_m0.400000_y0.000000,1,,panel_03_up,corner_1,20,gamut_020_ccmcm,ccmcm,0.6,0.4,0.0,63.26144079744175,42.12094920250464,66.25757027333464,0.94509804,0.46666667,0.09019608,#f17717,0.0,0.0,0.0,panel_03_up__corner_1::gamut_020_ccmcm
center_replicates,panel_03_up|corner_1|c0.666667_m0.000000_y0.333333,1,,panel_03_up,corner_1,13,gamut_013_ccy,ccy,0.6666666666666666,0.0,0.3333333333333333,40.50336508679397,21.67899149016661,31.57832302951171,0.54901963,0.3137255,0.17254902,#8c502c,0.0,0.0,0.0,panel_03_up__corner_1::gamut_013_ccy
center_replicates,panel_03_up|corner_1|c0.666667_m0.333333_y0.000000,1,,panel_03_up,corner_1,19,gamut_019_ccm,ccm,0.6666666666666666,0.3333333333333333,0.0,62.34258194384123,43.76696435787719,65.7273752739525,0.9411765,0.4490196,0.09019608,#f07217,0.0,0.0,0.0,panel_03_up__corner_1::gamut_019_ccm
center_replicates,panel_03_up|corner_1|c0.750000_m0.000000_y0.250000,1,,panel_03_up,corner_1,14,gamut_014_ccyc,ccyc,0.75,0.0,0.25,42.818931093414655,25.903013597984582,38.34178247342855,0.6,0.32156864,0.14509805,#995225,0.0,0.0,0.0,panel_03_up__corner_1::gamut_014_ccyc
center_replicates,panel_03_up|corner_1|c0.750000_m0.250000_y0.000000,1,,panel_03_up,corner_1,18,gamut_018_ccmc,ccmc,0.75,0.25,0.0,61.95732034400862,45.50707583972474,65.49522619396052,0.94509804,0.4392157,0.09019608,#f17017,0.0,0.0,0.0,panel_03_up__corner_1::gamut_018_ccmc
center_replicates,panel_03_up|corner_1|c0.800000_m0.000000_y0.200000,1,,panel_03_up,corner_1,15,gamut_015_ccycc,ccycc,0.8,0.0,0.2,44.19614562782567,29.43677728985461,42.190395352010704,0.63529414,0.3254902,0.12941177,#a25321,0.0,0.0,0.0,panel_03_up__corner_1::gamut_015_ccycc
center_replicates,panel_03_up|corner_1|c0.800000_m0.200000_y0.000000,1,,panel_03_up,corner_1,17,gamut_017_ccmcc,ccmcc,0.8,0.2,0.0,61.06843263656228,47.06126226526175,64.26577046496044,0.9411765,0.42352942,0.09803922,#f06c19,0.0,0.0,0.0,panel_03_up__corner_1::gamut_017_ccmcc
center_replicates,panel_03_up|corner_1|c1.000000_m0.000000_y0.000000,1,,panel_03_up,corner_1,16,gamut_016_c,c,1.0,0.0,0.0,58.97179271350876,51.00813718511765,62.26434338001208,0.93333334,0.38431373,0.101960786,#ee621a,0.0,0.0,0.0,panel_03_up__corner_1::gamut_016_c
center_replicates,panel_03_up|corner_2|c0.000000_m0.000000_y1.000000,1,,panel_03_up,corner_2,6,gamut_006_y,y,0.0,0.0,1.0,44.41649707916383,59.53538513349383,-9.096056784033737,0.7294118,0.19607843,0.4745098,#ba3279,0.0,0.0,0.0,panel_03_up__corner_2::gamut_006_y
center_replicates,panel_03_up|corner_2|c0.000000_m0.200000_y0.800000,1,,panel_03_up,corner_2,5,gamut_005_yymyy,yymyy,0.0,0.2,0.8,46.19565877785252,57.21938358833856,8.375181761243311,0.7647059,0.22352941,0.38431373,#c33962,0.0,0.0,0.0,panel_03_up__corner_2::gamut_005_yymyy
center_replicates,panel_03_up|corner_2|c0.000000_m0.250000_y0.750000,1,,panel_03_up,corner_2,4,gamut_004_ymyy,ymyy,0.0,0.25,0.75,46.6364562631393,56.87471560272839,12.48273658805318,0.77254903,0.23137255,0.3647059,#c53b5d,0.0,0.0,0.0,panel_03_up__corner_2::gamut_004_ymyy
center_replicates,panel_03_up|corner_2|c0.000000_m0.333333_y0.666667,1,,panel_03_up,corner_2,3,gamut_003_myy,myy,0.0,0.3333333333333333,0.6666666666666666,47.294491877340704,56.004557427802695,19.671471284471878,0.78431374,0.23921569,0.3254902,#c83d53,0.0,0.0,0.0,panel_03_up__corner_2::gamut_003_myy
center_replicates,panel_03_up|corner_2|c0.000000_m0.400000_y0.600000,1,,panel_03_up,corner_2,2,gamut_002_mymyy,mymyy,0.0,0.4,0.6,48.3895364770934,55.21372932554447,26.044985884494977,0.8,0.25490198,0.2901961,#cc414a,0.0,0.0,0.0,panel_03_up__corner_2::gamut_002_mymyy
center_replicates,panel_03_up|corner_2|c0.000000_m0.500000_y0.500000,1,,panel_03_up,corner_2,1,gamut_001_my,my,0.0,0.5,0.5,49.13842222471659,52.53043970419324,33.332974609928435,0.8,0.27450982,0.24705882,#cc463f,0.0,0.0,0.0,panel_03_up__corner_2::gamut_001_my
center_replicates,panel_03_up|corner_2|c0.000000_m0.600000_y0.400000,1,,panel_03_up,corner_2,30,gamut_030_mmymy,mmymy,0.0,0.6,0.4,50.052313761159525,51.94076259276726,38.39547353219572,0.8117647,0.2901961,0.22352941,#cf4a39,0.0,0.0,0.0,panel_03_up__corner_2::gamut_030_mmymy
center_replicates,panel_03_up|corner_2|c0.000000_m0.666667_y0.333333,1,,panel_03_up,corner_2,29,gamut_029_mmy,mmy,0.0,0.6666666666666666,0.3333333333333333,50.85339687543444,52.28479767936317,40.8920234166238,0.8235294,0.29411766,0.21176471,#d24b36,0.0,0.0,0.0,panel_03_up__corner_2::gamut_029_mmy
center_replicates,panel_03_up|corner_2|c0.000000_m0.750000_y0.250000,1,,panel_03_up,corner_2,28,gamut_028_mmym,mmym,0.0,0.75,0.25,51.62166531047187,52.11901050202927,45.296014809330266,0.8392157,0.3019608,0.18431373,#d64d2f,0.0,0.0,0.0,panel_03_up__corner_2::gamut_028_mmym
center_replicates,panel_03_up|corner_2|c0.000000_m0.800000_y0.200000,1,,panel_03_up,corner_2,27,gamut_027_mmymm,mmymm,0.0,0.8,0.2,52.24765625635632,52.73263930636824,49.26165565725014,0.8509804,0.30588236,0.16078432,#d94e29,0.0,0.0,0.0,panel_03_up__corner_2::gamut_027_mmymm
center_replicates,panel_03_up|corner_2|c0.000000_m1.000000_y0.000000,1,,panel_03_up,corner_2,26,gamut_026_m,m,0.0,1.0,0.0,52.80856704265437,53.7158990497465,52.08745660684005,0.8647059,0.30588236,0.14313726,#dd4e25,0.0,0.0,0.0,panel_03_up__corner_2::gamut_026_m
center_replicates,panel_03_up|corner_2|c0.200000_m0.000000_y0.800000,1,,panel_03_up,corner_2,7,gamut_007_yycyy,yycyy,0.2,0.0,0.8,47.0860859180858,51.188292434061616,7.299588448631256,0.74509805,0.27058825,0.39607844,#be4565,0.0,0.0,0.0,panel_03_up__corner_2::gamut_007_yycyy
center_replicates,panel_03_up|corner_2|c0.200000_m0.800000_y0.000000,1,,panel_03_up,corner_2,25,gamut_025_mmcmm,mmcmm,0.2,0.8,0.0,60.466637067758526,49.18636158665374,66.23428060046605,0.94509804,0.40784314,0.0627451,#f16810,0.0,0.0,0.0,panel_03_up__corner_2::gamut_025_mmcmm
center_replicates,panel_03_up|corner_2|c0.250000_m0.000000_y0.750000,1,,panel_03_up,corner_2,8,gamut_008_ycyy,ycyy,0.25,0.0,0.75,48.52792991352105,47.2662981402957,13.531023498977746,0.7490196,0.3019608,0.37254903,#bf4d5f,0.0,0.0,0.0,panel_03_up__corner_2::gamut_008_ycyy
center_replicates,panel_03_up|corner_2|c0.250000_m0.750000_y0.000000,1,,panel_03_up,corner_2,24,gamut_024_mcmm,mcmm,0.25,0.75,0.0,61.16433577171463,48.05498476178338,66.98039167902569,0.9490196,0.41960785,0.0627451,#f26b10,0.0,0.0,0.0,panel_03_up__corner_2::gamut_024_mcmm
center_replicates,panel_03_up|corner_2|c0.333333_m0.000000_y0.666667,1,,panel_03_up,corner_2,9,gamut_009_cyy,cyy,0.3333333333333333,0.0,0.6666666666666666,49.59283207904835,45.073941226409175,19.15930260594525,0.75686276,0.32156864,0.34117648,#c15257,0.0,0.0,0.0,panel_03_up__corner_2::gamut_009_cyy
center_replicates,panel_03_up|corner_2|c0.333333_m0.666667_y0.000000,1,,panel_03_up,corner_2,23,gamut_023_cmm,cmm,0.3333333333333333,0.6666666666666666,0.0,62.6122487997323,45.15970892415561,68.38894148022946,0.9529412,0.44705883,0.050980393,#f3720d,0.0,0.0,0.0,panel_03_up__corner_2::gamut_023_cmm
center_replicates,panel_03_up|corner_2|c0.400000_m0.000000_y0.600000,1,,panel_03_up,corner_2,10,gamut_010_cycyy,cycyy,0.4,0.0,0.6,50.13983437932113,41.462144065125216,22.68673324490173,0.7490196,0.34117648,0.3254902,#bf5753,0.0,0.0,0.0,panel_03_up__corner_2::gamut_010_cycyy
